period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.31634,2.29703,2.33,1.7,13,0.36259997
+1q,2.12407,2.01,2.3,1.72,13,0.2349
0y,8.87535,8.60471,9.27,7.16,13,0.23959999
+1y,10.26427,9.48248,11.09,8.87535,13,0.1565
