period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,15910675670,15234200000,16541621000,14,15529000000,0.024600001
+1q,16403443130,16125000000,16846936660,13,15806000000,0.0378
0y,66647278660,66301467970,67100000000,21,65011000000,0.0252
+1y,70187244810,66934926999,72257000000,20,66647278660,0.0531
