,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,12360000000.0,18096000000.0,9143000000.0,14707000000.0,
Repurchase Of Capital Stock,-5084000000.0,-1306000000.0,-1346000000.0,0.0,
Repayment Of Debt,-2503000000.0,-1290000000.0,-1755000000.0,-2251000000.0,
Issuance Of Debt,13880000000.0,3599000000.0,5939000000.0,0.0,
Capital Expenditure,-4112000000.0,-3372000000.0,-3863000000.0,-4388000000.0,
End Cash Position,14690000000.0,13318000000.0,6909000000.0,12773000000.0,
Other Cash Adjustment Outside Changein Cash,,,,0.0,0.0
Beginning Cash Position,13318000000.0,6909000000.0,12773000000.0,8167000000.0,
Effect Of Exchange Rate Changes,563000000.0,-293000000.0,23000000.0,-410000000.0,
Changes In Cash,809000000.0,6702000000.0,-5887000000.0,5016000000.0,
Financing Cash Flow,-1922000000.0,-7032000000.0,-4810000000.0,-9119000000.0,
Cash From Discontinued Financing Activities,,,0.0,0.0,-504000000.0
Cash Flow From Continuing Financing Activities,-1922000000.0,-7032000000.0,-4810000000.0,-9119000000.0,
Net Other Financing Charges,-131000000.0,-372000000.0,-328000000.0,-240000000.0,
Proceeds From Stock Option Exercised,92000000.0,177000000.0,125000000.0,384000000.0,
Cash Dividends Paid,-8176000000.0,-7840000000.0,-7445000000.0,-7012000000.0,
Common Stock Dividend Paid,-8176000000.0,-7840000000.0,-7445000000.0,-7012000000.0,
Net Common Stock Issuance,-5084000000.0,-1306000000.0,-1346000000.0,0.0,
Common Stock Payments,-5084000000.0,-1306000000.0,-1346000000.0,0.0,
Net Issuance Payments Of Debt,11377000000.0,2309000000.0,4184000000.0,-2251000000.0,
Net Short Term Debt Issuance,,,0.0,0.0,-3986000000.0
Net Long Term Debt Issuance,11377000000.0,2309000000.0,4184000000.0,-2251000000.0,
Long Term Debt Payments,-2503000000.0,-1290000000.0,-1755000000.0,-2251000000.0,
Long Term Debt Issuance,13880000000.0,3599000000.0,5939000000.0,0.0,
Investing Cash Flow,-13741000000.0,-7734000000.0,-14083000000.0,-4960000000.0,
Cash From Discontinued Investing Activities,,,0.0,0.0,-134000000.0
Cash Flow From Continuing Investing Activities,-13741000000.0,-7734000000.0,-14083000000.0,-4960000000.0,
Net Other Investing Changes,-58000000.0,-127000000.0,-36000000.0,-89000000.0,
Net Investment Purchase And Sale,471000000.0,-142000000.0,1848000000.0,-483000000.0,
Sale Of Investment,1678000000.0,377000000.0,2803000000.0,721000000.0,
Purchase Of Investment,-1207000000.0,-519000000.0,-955000000.0,-1204000000.0,
Net Business Purchase And Sale,-10042000000.0,-4093000000.0,-12032000000.0,0.0,
Purchase Of Business,-10042000000.0,-4093000000.0,-12032000000.0,0.0,
Capital Expenditure Reported,-4112000000.0,-3372000000.0,-3863000000.0,-4388000000.0,
Operating Cash Flow,16472000000.0,21468000000.0,13006000000.0,19095000000.0,
Cash From Discontinued Operating Activities,,,0.0,0.0,987000000.0
Cash Flow From Continuing Operating Activities,16472000000.0,21468000000.0,13006000000.0,19095000000.0,
Change In Working Capital,-6976000000.0,-3667000000.0,-2205000000.0,-2782000000.0,
Change In Other Working Capital,-3307000000.0,-1416000000.0,-2314000000.0,-1473000000.0,
Change In Other Current Liabilities,195000000.0,-49000000.0,456000000.0,-545000000.0,
Change In Payables And Accrued Expense,-1594000000.0,-1123000000.0,1617000000.0,41000000.0,
Change In Accrued Expense,-1841000000.0,-2328000000.0,1783000000.0,-50000000.0,
Change In Payable,247000000.0,1205000000.0,-166000000.0,91000000.0,
Change In Account Payable,110000000.0,182000000.0,-380000000.0,-289000000.0,
Change In Tax Payable,137000000.0,1023000000.0,214000000.0,380000000.0,
Change In Income Tax Payable,137000000.0,1023000000.0,214000000.0,380000000.0,
Change In Inventory,-1180000000.0,-835000000.0,-816000000.0,-161000000.0,
Change In Receivables,-1090000000.0,-244000000.0,-1148000000.0,-644000000.0,
Changes In Account Receivables,-1090000000.0,-244000000.0,-1148000000.0,-644000000.0,
Other Non Cash Items,511000000.0,3966000000.0,11764000000.0,1301000000.0,
Stock Based Compensation,820000000.0,761000000.0,645000000.0,541000000.0,
Asset Impairment Charge,55000000.0,39000000.0,792000000.0,1749000000.0,
Deferred Tax,-1671000000.0,-1249000000.0,-1899000000.0,-1568000000.0,
Deferred Income Tax,-1671000000.0,-1249000000.0,-1899000000.0,-1568000000.0,
Depreciation Amortization Depletion,5838000000.0,4499000000.0,3872000000.0,3909000000.0,
Depreciation And Amortization,5838000000.0,4499000000.0,3872000000.0,3909000000.0,
Amortization Cash Flow,2793000000.0,2395000000.0,2044000000.0,2085000000.0,
Amortization Of Intangibles,2793000000.0,2395000000.0,2044000000.0,2085000000.0,
Depreciation,3045000000.0,2104000000.0,1828000000.0,1824000000.0,
Operating Gains Losses,-368000000.0,-14000000.0,-340000000.0,1419000000.0,
Earnings Losses From Equity Investments,,,-340000000.0,1419000000.0,-1940000000.0
Gain Loss On Investment Securities,-368000000.0,-14000000.0,-340000000.0,1419000000.0,
Net Income From Continuing Operations,18263000000.0,17133000000.0,377000000.0,14526000000.0,
