,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1176,17021248,2999824841,-0.008
1,2025-12-31,Blackrock Inc.,0.0841,12166973,2144307388,0.00029999999
2,2025-12-31,State Street Corporation,0.050100002,7251466,1277998407,-0.0082
3,2025-12-31,"Geode Capital Management, LLC",0.0254,3672896,647311211,-0.0041
4,2025-12-31,Capital Research Global Investors,0.025,3623054,638527056,0.0028
5,2025-12-31,Life Cycle Investment Partners Ltd,0.0239,3462392,610211985,1.0
6,2025-12-31,NORGES BANK,0.023,3331896,587213369,0.25530002
7,2025-12-31,Morgan Stanley,0.0226,3268743,576083284,-0.056799997
8,2025-12-31,"FMR, LLC",0.0211,3051950,537875684,1.3468
9,2025-12-31,Price (T.Rowe) Associates Inc,0.0199,2884669,508394080,-0.1322
