contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
STLD260417P00125000,2026-04-06 16:07:18+00:00,125.0,0.05,0.0,0.05,0.0,0.0,104.0,163,0.7500025,False,REGULAR,USD
STLD260417P00130000,2026-03-25 19:10:29+00:00,130.0,0.38,0.0,2.2,0.0,0.0,,2,1.2255898095703124,False,REGULAR,USD
STLD260417P00135000,2026-03-31 19:56:27+00:00,135.0,0.3,0.0,2.25,0.0,0.0,3.0,14,1.109379453125,False,REGULAR,USD
STLD260417P00140000,2026-03-27 13:34:55+00:00,140.0,0.8,0.05,1.45,0.0,0.0,2.0,26,0.8964854101562498,False,REGULAR,USD
STLD260417P00145000,2026-04-06 14:45:24+00:00,145.0,0.4,0.2,2.2,0.0,0.0,11.0,90,0.8872081591796874,False,REGULAR,USD
STLD260417P00150000,2026-04-07 14:22:55+00:00,150.0,0.05,0.1,0.9,-0.84999996,-94.44445,5.0,583,0.6157264990234376,False,REGULAR,USD
STLD260417P00155000,2026-04-06 18:44:48+00:00,155.0,0.7,0.5,1.05,0.0,0.0,19.0,38,0.5756878369140624,False,REGULAR,USD
STLD260417P00160000,2026-04-07 15:17:00+00:00,160.0,1.1,0.85,1.35,-0.26,-19.117647,1.0,77,0.5200243310546875,False,REGULAR,USD
STLD260417P00165000,2026-04-06 16:07:52+00:00,165.0,2.15,1.65,2.2,0.0,0.0,45.0,165,0.5017139672851563,False,REGULAR,USD
STLD260417P00170000,2026-04-06 13:47:03+00:00,170.0,3.57,2.75,3.4,0.0,0.0,5.0,226,0.5017139672851563,False,REGULAR,USD
STLD260417P00175000,2026-04-07 15:15:26+00:00,175.0,4.6,4.4,5.2,-1.0100002,-18.003569,89.0,120,0.4769339416503906,False,REGULAR,USD
STLD260417P00180000,2026-04-06 19:05:41+00:00,180.0,7.45,6.9,7.6,0.0,0.0,7.0,193,0.44739322143554683,True,REGULAR,USD
STLD260417P00185000,2026-04-01 18:39:05+00:00,185.0,7.5,10.1,11.0,0.0,0.0,22.0,40,0.44434149414062496,True,REGULAR,USD
STLD260417P00190000,2026-03-16 14:03:13+00:00,190.0,20.36,12.8,15.3,0.0,0.0,1.0,80,0.4819387744140625,True,REGULAR,USD
STLD260417P00195000,2026-03-19 19:10:02+00:00,195.0,26.77,17.2,20.8,0.0,0.0,15.0,95,0.641605146484375,True,REGULAR,USD
STLD260417P00200000,2026-03-16 19:55:22+00:00,200.0,27.61,22.0,25.4,0.0,0.0,15.0,38,0.684573466796875,True,REGULAR,USD
STLD260417P00210000,2026-04-06 15:04:08+00:00,210.0,34.85,31.8,35.3,0.0,0.0,1.0,2,0.8361832788085937,True,REGULAR,USD
