period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.99911,3.86,4.38,3.32,16,0.20459999
+1q,4.72316,4.59,4.84546,4.24,16,0.11399999
0y,18.73193,18.02,19.17,17.0,18,0.1019
+1y,21.06054,20.13,22.0,18.73193,18,0.1243
