,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0323,4813899,1016141902,-0.0195
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.025999999,3875999,818165274,0.0053
2,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.0256,3808621,803942789,0.045700002
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0225,3345136,706108055,-0.0322
4,2026-02-28,Fidelity Rutland Square TRT II-Strategic Advisers Fidelity U.S. Total ,0.0163,2434087,513799270,0.0304
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013300001,1977742,417471683,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.013099999,1955917,412864753,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.012200001,1810364,382140697,-0.0185
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0095,1414345,298547023,0.0076
9,2025-12-31,VANGUARD WELLESLEY INCOME FUND,0.0093,1382582,291842330,-0.052199997
