,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,8656013.001083,-7416314.199396,54675000.0,32281776.416539,
Tax Rate For Calcs,0.22779,0.218127,0.243,0.237366,
Total Unusual Items,38000000.0,-34000000.0,225000000.0,136000000.0,
Total Unusual Items Excluding Goodwill,38000000.0,-34000000.0,225000000.0,136000000.0,
Net Income From Continuing Operation Net Minority Interest,2851000000.0,2588000000.0,2741000000.0,1992000000.0,
Reconciled Depreciation,498000000.0,508000000.0,497000000.0,435000000.0,
Net Interest Income,6948000000.0,6852000000.0,7115000000.0,5822000000.0,
Interest Expense,3538000000.0,4174000000.0,3109000000.0,425000000.0,
Interest Income,10486000000.0,11026000000.0,10224000000.0,6247000000.0,
Normalized Income,2821656013.001083,2614583685.800604,2570675000.0,1888281776.416539,
Net Income From Continuing And Discontinued Operation,2851000000.0,2588000000.0,2741000000.0,1992000000.0,
Diluted Average Shares,158791000.0,167319000.0,167002000.0,164030000.0,
Basic Average Shares,157875000.0,166485384.0,166309148.0,163199310.0,
Diluted EPS,17.0,14.64,15.79,11.53,
Basic EPS,17.1,14.71,15.85,11.59,
Diluted NI Availto Com Stockholders,2699000000.0,2449000000.0,2636000000.0,1891000000.0,
Average Dilution Earnings,,,,11000.0,10000.0
Net Income Common Stockholders,2699000000.0,2449000000.0,2636000000.0,1891000000.0,
Otherunder Preferred Stock Dividend,6000000.0,5000000.0,5000000.0,4000000.0,
Preferred Stock Dividends,146000000.0,134000000.0,100000000.0,97000000.0,
Net Income,2851000000.0,2588000000.0,2741000000.0,1992000000.0,
Net Income Including Noncontrolling Interests,2851000000.0,2588000000.0,2741000000.0,1992000000.0,
Net Income Continuous Operations,2851000000.0,2588000000.0,2741000000.0,1992000000.0,
Tax Provision,841000000.0,722000000.0,878000000.0,620000000.0,
Pretax Income,3692000000.0,3310000000.0,3619000000.0,2612000000.0,
Special Income Charges,38000000.0,-34000000.0,225000000.0,136000000.0,
Gain On Sale Of Business,38000000.0,0.0,225000000.0,0.0,
Other Special Charges,,34000000.0,197000000.0,,
Restructuring And Mergern Acquisition,,0.0,0.0,-136000000.0,44000000.0
Gain On Sale Of Security,2000000.0,10000000.0,4000000.0,-6000000.0,
Depreciation Amortization Depletion Income Statement,42000000.0,53000000.0,62000000.0,56000000.0,
Depreciation And Amortization In Income Statement,42000000.0,53000000.0,62000000.0,56000000.0,
Amortization,42000000.0,53000000.0,62000000.0,56000000.0,
Amortization Of Intangibles Income Statement,42000000.0,53000000.0,62000000.0,56000000.0,
Selling General And Administration,3494000000.0,3378000000.0,3420000000.0,2967000000.0,
Selling And Marketing Expense,102000000.0,104000000.0,108000000.0,90000000.0,
General And Administrative Expense,3392000000.0,3274000000.0,3312000000.0,2877000000.0,
Insurance And Claims,50000000.0,112000000.0,315000000.0,90000000.0,
Salaries And Wages,3342000000.0,3162000000.0,2997000000.0,2787000000.0,
Total Revenue,9632000000.0,9231000000.0,9398000000.0,8013000000.0,
Operating Revenue,9632000000.0,9231000000.0,9398000000.0,8013000000.0,
Occupancy And Equipment,525000000.0,512000000.0,520000000.0,474000000.0,
Professional Expense And Contract Services Expense,356000000.0,344000000.0,413000000.0,509000000.0,
Other Non Interest Expense,1076000000.0,1038000000.0,964000000.0,1044000000.0,
