period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2424621700,2398000000,2469000000,11,2306000000,0.0514
+1q,2479153210,2468823000,2497000000,9,2396000000,0.0347
0y,9987066260,9935000000,10056000000,13,9690000000,0.0307
+1y,10364039250,10251763000,10476000000,13,9987066260,0.0377
