period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3743164610,3707000000,3793515000,12,3744600000,-0.0004
+1q,4089903640,3960000000,4209946000,12,3945200000,0.0367
0y,15235574640,14937291200,15472736000,12,15130400000,0.0069999998
+1y,15577467080,14833578430,16367200000,12,15235574640,0.0224
