,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-47000000.0,-511000000.0,-356000000.0,-709000000.0,-639000000.0,
Repayment Of Debt,-2673000000.0,-1848000000.0,-3540000000.0,-1984000000.0,-3341000000.0,
Issuance Of Debt,2623000000.0,2014000000.0,2614000000.0,3280000000.0,3691000000.0,
Issuance Of Capital Stock,464000000.0,76000000.0,,,,
Capital Expenditure,-1535000000.0,-1808000000.0,-1332000000.0,-1254000000.0,-1727000000.0,
Interest Paid Supplemental Data,351000000.0,261000000.0,331000000.0,267000000.0,165000000.0,
Income Tax Paid Supplemental Data,35000000.0,58000000.0,74000000.0,60000000.0,75000000.0,
End Cash Position,2162000000.0,2549000000.0,2201000000.0,2566000000.0,2039000000.0,
Beginning Cash Position,2549000000.0,2201000000.0,2566000000.0,2039000000.0,2559000000.0,
Effect Of Exchange Rate Changes,-5000000.0,-17000000.0,-4000000.0,-1000000.0,-16000000.0,
Changes In Cash,-382000000.0,365000000.0,-361000000.0,528000000.0,-504000000.0,
Other Cash Adjustment Inside Changein Cash,0.0,13000000.0,118000000.0,-52000000.0,243000000.0,
Financing Cash Flow,-278000000.0,791000000.0,145000000.0,1317000000.0,-224000000.0,
Cash Flow From Continuing Financing Activities,-278000000.0,791000000.0,145000000.0,1317000000.0,-224000000.0,
Net Other Financing Charges,-3000000.0,32000000.0,999000000.0,-109000000.0,159000000.0,
Cash Dividends Paid,-125000000.0,-126000000.0,-125000000.0,-125000000.0,-122000000.0,
Common Stock Dividend Paid,-125000000.0,-126000000.0,-125000000.0,-125000000.0,-122000000.0,
Net Preferred Stock Issuance,464000000.0,76000000.0,,,,
Preferred Stock Issuance,464000000.0,76000000.0,,,,
Net Issuance Payments Of Debt,-614000000.0,809000000.0,-1181000000.0,1551000000.0,-261000000.0,
Net Short Term Debt Issuance,-564000000.0,1438000000.0,-1050000000.0,255000000.0,-2000000.0,
Net Long Term Debt Issuance,-50000000.0,-629000000.0,-131000000.0,1296000000.0,350000000.0,
Long Term Debt Payments,-2673000000.0,-2710000000.0,-2678000000.0,-1984000000.0,-3341000000.0,
Long Term Debt Issuance,2623000000.0,2081000000.0,2547000000.0,3280000000.0,3691000000.0,
Investing Cash Flow,-1592000000.0,-1736000000.0,-1600000000.0,-1282000000.0,-1611000000.0,
Cash Flow From Continuing Investing Activities,-1592000000.0,-1736000000.0,-1600000000.0,-1282000000.0,-1611000000.0,
Net Other Investing Changes,66000000.0,-32000000.0,-161000000.0,-43000000.0,-69000000.0,
Net Investment Purchase And Sale,-105000000.0,-3000000.0,1000000.0,15000000.0,-28000000.0,
Sale Of Investment,23000000.0,18000000.0,19000000.0,33000000.0,65000000.0,
Purchase Of Investment,-128000000.0,-21000000.0,-18000000.0,-18000000.0,-93000000.0,
Net Business Purchase And Sale,-18000000.0,107000000.0,-108000000.0,0.0,213000000.0,
Sale Of Business,3000000.0,100000000.0,0.0,5000000.0,412000000.0,
Purchase Of Business,-21000000.0,7000000.0,-108000000.0,-5000000.0,-199000000.0,
Capital Expenditure Reported,-1535000000.0,-1808000000.0,-1332000000.0,-1254000000.0,-1727000000.0,
Operating Cash Flow,1488000000.0,1297000000.0,976000000.0,545000000.0,1088000000.0,
Cash Flow From Continuing Operating Activities,1488000000.0,1297000000.0,976000000.0,545000000.0,1088000000.0,
Change In Working Capital,413000000.0,-369000000.0,150000000.0,5000000.0,477000000.0,
Change In Other Current Liabilities,-122000000.0,7000000.0,58000000.0,25000000.0,29000000.0,
Change In Other Current Assets,-58000000.0,-12000000.0,57000000.0,18000000.0,-250000000.0,
Change In Payables And Accrued Expense,452000000.0,-139000000.0,-118000000.0,-80000000.0,306000000.0,
Change In Payable,452000000.0,-139000000.0,-118000000.0,-80000000.0,306000000.0,
Change In Account Payable,68000000.0,263000000.0,-119000000.0,3000000.0,-74000000.0,
Change In Tax Payable,384000000.0,-402000000.0,1000000.0,-83000000.0,380000000.0,
Change In Income Tax Payable,384000000.0,-402000000.0,1000000.0,-83000000.0,380000000.0,
Change In Prepaid Assets,-1000000.0,-222000000.0,29000000.0,169000000.0,149000000.0,
Change In Inventory,-4000000.0,39000000.0,-1000000.0,-28000000.0,28000000.0,
Change In Receivables,146000000.0,-42000000.0,125000000.0,-99000000.0,215000000.0,
Changes In Account Receivables,146000000.0,-42000000.0,125000000.0,-99000000.0,215000000.0,
Other Non Cash Items,1165000000.0,61000000.0,299000000.0,129000000.0,360000000.0,
Provisionand Write Offof Assets,120000000.0,63000000.0,76000000.0,102000000.0,94000000.0,
Asset Impairment Charge,369000000.0,63000000.0,-144000000.0,49000000.0,19000000.0,
Deferred Tax,-878000000.0,609000000.0,351000000.0,10000000.0,-312000000.0,
Deferred Income Tax,-878000000.0,609000000.0,351000000.0,10000000.0,-312000000.0,
Depreciation Amortization Depletion,401000000.0,365000000.0,354000000.0,337000000.0,338000000.0,
Depreciation And Amortization,401000000.0,365000000.0,354000000.0,337000000.0,338000000.0,
Depreciation,,365000000.0,354000000.0,337000000.0,,
Operating Gains Losses,30000000.0,-12000000.0,40000000.0,-14000000.0,-241000000.0,
Gain Loss On Investment Securities,-1000000.0,-22000000.0,86000000.0,-15000000.0,51000000.0,
Net Foreign Currency Exchange Gain Loss,19000000.0,11000000.0,,,16000000.0,14000000.0
Gain Loss On Sale Of Business,12000000.0,-1000000.0,-70000000.0,1000000.0,-308000000.0,
Net Income From Continuing Operations,-132000000.0,517000000.0,-150000000.0,-73000000.0,353000000.0,
