,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,22476954,321872225,0.0017
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,17955034,257117879,0.0221
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0226,16147666,231236189,-0.0432
3,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Utilities Select Sector SPDR ETF,0.0167,11940406,170987805,0.0176
4,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0162,11550654,165406518,0.0581
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.013099999,9314311,133381863,-0.0395
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,9164870,131241853,-0.0087
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,9062650,129778052,0.0017
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,8462102,121178145,-0.0183
9,2025-11-30,Columbia Funds Series Trust II-Columbia Select Large Cap Value Fund,0.0089,6328058,90618422,0.0
