period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1085688100,1054513180,1118900000,4,1032280000,0.0517
+1q,1401232380,1374853070,1435414030,4,1358751000,0.0313
0y,5528420920,5296000000,5701417850,10,5339939000,0.0353
+1y,5912206370,5654000000,6155682070,10,5528420920,0.0694
