,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.121300004,14661160,1508486743,-0.0008
1,2025-12-31,Capital Research Global Investors,0.1114,13466845,1385603673,-0.1505
2,2025-12-31,Blackrock Inc.,0.097600006,11801546,1214261060,0.086
3,2025-12-31,State Street Corporation,0.0574,6940809,714139833,0.0376
4,2025-12-31,"Barrow, Hanley Mewhinney & Strauss, LLC",0.0553,6684100,687727044,-0.0747
5,2025-12-31,ATLAS Infrastructure Partners (UK) Ltd.,0.0369,4461243,459017289,0.4429
6,2025-12-31,Invesco Ltd.,0.035099998,4249267,437207079,0.0177
7,2025-12-31,"Geode Capital Management, LLC",0.0256,3095691,318515645,0.0091
8,2025-12-31,Massachusetts Financial Services Co.,0.024,2900385,298420610,-0.0279
9,2025-12-31,Soroban Capital Partners LP,0.0238,2877404,296056095,1.0
