,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,28547700,5680135903,-0.0023999999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,22913783,4559155431,0.0216
2,2026-01-31,"Invesco QQQ Trust, Series 1",0.0217,19793877,3938387730,-0.0291
3,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.016,14534117,2891853277,0.0189
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,11692404,2326437638,-0.0094
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,11563366,2300762947,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,10689045,2126799296,-0.0198
7,2026-02-28,VanEck ETF Trust-VanEck Semiconductor ETF,0.0115,10476317,2084472806,0.0343
8,2026-02-28,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,0.0077,7050730,1402883756,-0.0162
9,2025-12-31,VANGUARD CHESTER FUNDS-Vanguard PRIMECAP Fund,0.0075,6807512,1354490670,-0.12529999
