period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.36468,1.3,1.51,1.28,25,0.066199996
+1q,1.56717,1.47,1.73,1.41,25,0.111499995
0y,6.42897,5.851,7.28,5.45,30,0.17959999
+1y,7.69547,6.52,9.70147,6.42897,30,0.19700001
