period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4523500760,4447000000,4680000000,26,4069000000,0.1117
+1q,4849553330,4678000000,5045000000,26,4448000000,0.090299994
0y,19584892460,18999000000,20496000000,32,17682000000,0.1076
+1y,21604694790,19989300340,24252758280,34,19584892460,0.1031
