,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1499000000.0,1627000000.0,1015000000.0,889000000.0,
Repurchase Of Capital Stock,-223000000.0,-1097000000.0,-409000000.0,-473000000.0,
Repayment Of Debt,-3224000000.0,-2322000000.0,-5521000000.0,-6117000000.0,
Issuance Of Debt,4708000000.0,2258000000.0,5563000000.0,6087000000.0,
Capital Expenditure,-260000000.0,-207000000.0,-186000000.0,-149000000.0,
Interest Paid Supplemental Data,219000000.0,181000000.0,210000000.0,179000000.0,
Income Tax Paid Supplemental Data,342000000.0,237000000.0,233000000.0,157000000.0,
End Cash Position,789000000.0,715000000.0,620000000.0,541000000.0,
Beginning Cash Position,715000000.0,620000000.0,541000000.0,473000000.0,
Effect Of Exchange Rate Changes,31000000.0,-25000000.0,3000000.0,-27000000.0,
Changes In Cash,43000000.0,120000000.0,76000000.0,95000000.0,
Financing Cash Flow,1031000000.0,-1371000000.0,-633000000.0,-708000000.0,
Cash Flow From Continuing Financing Activities,1031000000.0,-1371000000.0,-633000000.0,-708000000.0,
Net Other Financing Charges,-57000000.0,-70000000.0,-143000000.0,-94000000.0,
Cash Dividends Paid,-173000000.0,-140000000.0,-123000000.0,-111000000.0,
Common Stock Dividend Paid,-173000000.0,-140000000.0,-123000000.0,-111000000.0,
Net Common Stock Issuance,-223000000.0,-1097000000.0,-409000000.0,-473000000.0,
Common Stock Payments,-223000000.0,-1097000000.0,-409000000.0,-473000000.0,
Net Issuance Payments Of Debt,1484000000.0,-64000000.0,42000000.0,-30000000.0,
Net Long Term Debt Issuance,1484000000.0,-64000000.0,42000000.0,-30000000.0,
Long Term Debt Payments,-3224000000.0,-2322000000.0,-5521000000.0,-6117000000.0,
Long Term Debt Issuance,4708000000.0,2258000000.0,5563000000.0,6087000000.0,
Investing Cash Flow,-2747000000.0,-343000000.0,-492000000.0,-235000000.0,
Cash Flow From Continuing Investing Activities,-2747000000.0,-343000000.0,-492000000.0,-235000000.0,
Net Investment Purchase And Sale,20000000.0,0.0,0.0,,
Sale Of Investment,20000000.0,0.0,0.0,,
Net Business Purchase And Sale,-2512000000.0,-149000000.0,-308000000.0,-89000000.0,
Sale Of Business,8000000.0,19000000.0,0.0,0.0,
Purchase Of Business,-2520000000.0,-168000000.0,-308000000.0,-89000000.0,
Net PPE Purchase And Sale,-255000000.0,-194000000.0,-184000000.0,-146000000.0,
Sale Of PPE,5000000.0,13000000.0,2000000.0,3000000.0,
Purchase Of PPE,-260000000.0,-207000000.0,-186000000.0,-149000000.0,
Operating Cash Flow,1759000000.0,1834000000.0,1201000000.0,1038000000.0,
Cash Flow From Continuing Operating Activities,1759000000.0,1834000000.0,1201000000.0,1038000000.0,
Change In Working Capital,7000000.0,187000000.0,-97000000.0,-109000000.0,
Change In Other Working Capital,149000000.0,123000000.0,156000000.0,34000000.0,
Change In Payables And Accrued Expense,76000000.0,215000000.0,0.0,277000000.0,
Change In Accrued Expense,36000000.0,124000000.0,57000000.0,-36000000.0,
Change In Payable,40000000.0,91000000.0,-57000000.0,313000000.0,
Change In Account Payable,34000000.0,70000000.0,-58000000.0,306000000.0,
Change In Tax Payable,6000000.0,21000000.0,1000000.0,7000000.0,
Change In Income Tax Payable,6000000.0,21000000.0,1000000.0,7000000.0,
Change In Inventory,-182000000.0,-117000000.0,-58000000.0,-368000000.0,
Change In Receivables,-36000000.0,-34000000.0,-195000000.0,-52000000.0,
Other Non Cash Items,,,,,-50000000.0
Stock Based Compensation,80000000.0,66000000.0,47000000.0,41000000.0,
Deferred Tax,11000000.0,51000000.0,-58000000.0,36000000.0,
Deferred Income Tax,11000000.0,51000000.0,-58000000.0,36000000.0,
Depreciation Amortization Depletion,457000000.0,459000000.0,477000000.0,426000000.0,
Depreciation And Amortization,457000000.0,459000000.0,477000000.0,426000000.0,
Amortization Cash Flow,-44000000.0,-44000000.0,-54000000.0,-53000000.0,
Amortization Of Intangibles,-44000000.0,-44000000.0,-54000000.0,-53000000.0,
Depreciation,501000000.0,503000000.0,531000000.0,479000000.0,
Operating Gains Losses,21000000.0,4000000.0,7000000.0,3000000.0,
Gain Loss On Investment Securities,-19000000.0,,,,
Gain Loss On Sale Of PPE,2000000.0,4000000.0,7000000.0,3000000.0,
Gain Loss On Sale Of Business,38000000.0,0.0,0.0,,
Net Income From Continuing Operations,1183000000.0,1067000000.0,825000000.0,641000000.0,
