period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.5222,2.32,2.62,2.28,12,0.1062
+1q,2.62374,2.45,2.76,2.27,11,0.1558
0y,10.42408,10.3,11.03855,8.97,12,0.16209999
+1y,11.87475,11.55,12.68249,10.42408,12,0.1392
