,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,3339824.120603,-4621985.815603,-4900000.0,1500000.0,
Tax Rate For Calcs,0.25691,0.243262,0.245,0.25,
Normalized EBITDA,2261000000.0,2089000000.0,1807000000.0,1460000000.0,
Total Unusual Items,13000000.0,-19000000.0,-20000000.0,6000000.0,
Total Unusual Items Excluding Goodwill,13000000.0,-19000000.0,-20000000.0,6000000.0,
Net Income From Continuing Operation Net Minority Interest,1170000000.0,1056000000.0,815000000.0,633000000.0,
Reconciled Depreciation,457000000.0,459000000.0,477000000.0,426000000.0,
Reconciled Cost Of Revenue,7204000000.0,6865000000.0,6577000000.0,5687000000.0,
EBITDA,2274000000.0,2070000000.0,1787000000.0,1466000000.0,
EBIT,1817000000.0,1611000000.0,1310000000.0,1040000000.0,
Net Interest Income,-225000000.0,-201000000.0,-218000000.0,-186000000.0,
Interest Expense,225000000.0,201000000.0,218000000.0,186000000.0,
Normalized Income,1160339824.120603,1070378014.184397,830100000.0,628500000.0,
Net Income From Continuing And Discontinued Operation,1170000000.0,1056000000.0,815000000.0,633000000.0,
Total Expenses,9374000000.0,8778000000.0,8411000000.0,7351000000.0,
Total Operating Income As Reported,1793000000.0,1609000000.0,1266000000.0,1011000000.0,
Diluted Average Shares,171100000.0,174800000.0,179500000.0,182800000.0,
Basic Average Shares,170500000.0,174100000.0,178800000.0,182200000.0,
Diluted EPS,6.83,6.04,4.53,3.46,
Basic EPS,6.84,6.05,4.54,3.46,
Diluted NI Availto Com Stockholders,1170000000.0,1056000000.0,815000000.0,633000000.0,
Average Dilution Earnings,,,,,0.0
Net Income Common Stockholders,1170000000.0,1056000000.0,815000000.0,633000000.0,
Net Income,1170000000.0,1056000000.0,815000000.0,633000000.0,
Minority Interests,-13000000.0,-11000000.0,-10000000.0,-8000000.0,
Net Income Including Noncontrolling Interests,1183000000.0,1067000000.0,825000000.0,641000000.0,
Net Income Continuous Operations,1183000000.0,1067000000.0,825000000.0,641000000.0,
Tax Provision,409000000.0,343000000.0,267000000.0,213000000.0,
Pretax Income,1592000000.0,1410000000.0,1092000000.0,854000000.0,
Other Income Expense,24000000.0,2000000.0,44000000.0,29000000.0,
Other Non Operating Income Expenses,9000000.0,13000000.0,39000000.0,6000000.0,
Earnings From Equity Interest,2000000.0,8000000.0,25000000.0,17000000.0,
Gain On Sale Of Security,13000000.0,-19000000.0,-20000000.0,6000000.0,
Net Non Operating Interest Income Expense,-225000000.0,-201000000.0,-218000000.0,-186000000.0,
Interest Expense Non Operating,225000000.0,201000000.0,218000000.0,186000000.0,
Operating Income,1793000000.0,1609000000.0,1266000000.0,1011000000.0,
Operating Expense,2013000000.0,1757000000.0,1678000000.0,1529000000.0,
Depreciation Amortization Depletion Income Statement,300000000.0,303000000.0,321000000.0,291000000.0,
Depreciation And Amortization In Income Statement,300000000.0,303000000.0,321000000.0,291000000.0,
Amortization,300000000.0,303000000.0,321000000.0,291000000.0,
Amortization Of Intangibles Income Statement,300000000.0,303000000.0,321000000.0,291000000.0,
Research And Development,223000000.0,206000000.0,218000000.0,209000000.0,
Selling General And Administration,1490000000.0,1248000000.0,1139000000.0,1029000000.0,
Gross Profit,3806000000.0,3366000000.0,2944000000.0,2540000000.0,
Cost Of Revenue,7361000000.0,7021000000.0,6733000000.0,5822000000.0,
Total Revenue,11167000000.0,10387000000.0,9677000000.0,8362000000.0,
Operating Revenue,11167000000.0,10387000000.0,9677000000.0,8362000000.0,
