address1,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,prevName,nameChangeDate,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,displayName,trailingPegRatio
30 Isabella Street,Pittsburgh,PA,15212,United States,412 825 1000,412 825 1019,https://www.wabteccorp.com,Railroads,railroads,Railroads,Industrials,industrials,Industrials,"Westinghouse Air Brake Technologies Corporation provides locomotives, equipment, systems, and services for the freight rail and passenger transit industries worldwide. It operates in two segments, Freight and Transit. It offers diesel-electric and liquid natural gas-powered locomotives; engines, electric motors, and propulsion systems; and marine and mining products. The company also offers positive train control equipment; electronically controlled pneumatic braking products; railway electronics; signal design and engineering services; distributed locomotive power, and train cruise and remote controls; industrial/mobile Internet of Things hardware and software, edge-to-cloud, on and off-board analytics and rules, and asset performance management solutions; rail and shipper transportation management, and port visibility and optimization solutions; and network optimization solutions. In addition, it provides freight car trucks, braking equipment, and related components; air compressors and dryers, as well as heating, ventilation, and air conditioning (HVAC) systems; heat transfer components and systems; custom engineered burners and combustion systems; rail gear, signaling, and switch products; and turbochargers. Further, it offers freight locomotive overhauls, modernizations, and refurbishment; locomotive and car maintenance; transit locomotive and car overhaul; unit exchange of locomotive components; long-term parts arrangements; and way equipment maintenance services. Additionally, it provides railway and freight braking equipment and related components; brake shoes, discs, and pads; HVAC equipment; access and platform screen doors; pantographs; power converters and battery chargers; passenger information systems and closed-circuit television; signaling and railway electric relays; and doors, window assemblies, accessibility lifts, ramps, and electric charging solutions for buses. The company was founded in 1869 and is headquartered in Pittsburgh, Pennsylvania.",31000,"[{'maxAge': 1, 'name': 'Mr. Rafael Ottoni Santana', 'age': 53, 'title': 'CEO, President & Director', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 6154439, 'exercisedValue': 7737347, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John A. Olin CPA', 'age': 64, 'title': 'Executive VP & CFO', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 2406765, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David L. DeNinno', 'age': 69, 'title': 'Executive VP, General Counsel & Secretary', 'yearBorn': 1956, 'fiscalYear': 2025, 'totalPay': 2128675, 'exercisedValue': 290939, 'unexercisedValue': 3137697}, {'maxAge': 1, 'name': 'Mr. Pascal  Schweitzer', 'age': 47, 'title': 'President of Transit', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 2344918, 'exercisedValue': 0, 'unexercisedValue': 1030637}, {'maxAge': 1, 'name': 'Mr. Greg A. Sbrocco', 'age': 55, 'title': 'Executive Vice President of Global Operations', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John A. Mastalerz Jr.', 'age': 58, 'title': 'Senior VP of Finance & Chief Accounting Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kyra  Yates', 'age': 46, 'title': 'Vice President of Investor Relations', 'yearBorn': 1979, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Gina  Trombley', 'age': 53, 'title': 'Executive VP of Sales & Marketing and Chief Commercial Officer of Americas', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael E. Fetsko III', 'age': 59, 'title': 'President of Freight & Industrial Components', 'yearBorn': 1966, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Lilian  Leroux', 'age': 52, 'title': 'Chief Strategy & Sustainability Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,6,8,5,6,1775001600,1767139200,http://www.wabtec.com/investor/default.asp,[],86400,2,254.03,252.45,252.52,256.64,254.03,252.45,252.52,256.64,1.06,0.42,1771286400,0.1464,0.52,0.987,37.469986,21.55161,349603,349603,872018,915220,915220,255.42,255.74,300,400,43638759424,43228767248,157.19,266.27,266.27,3.90625,3.9078321,247.2234,214.6384,1.0,0.003936543,USD,False,48513019904,0.104770005,168380610,170171898,1852504,1789915,1770940800,1773360000,0.0109,0.0076200003,0.95665,2.0,0.0125,170517190,65.311,3.9184825,1767139200,1798675200,1767139200,-0.047,1167000064,6.83,11.87475,2:1,1370995200,4.344,19.923,0.5855074,0.32693863,0.31,1771286400,EQUITY,255.92,315.0,270.0,290.83334,290.0,1.41667,strong_buy,12,764000000,4.48,2435000064,5933000192,0.517,1.106,11166999552,53.021,65.496,0.06064,0.11096,3871000064,1224625024,1759000064,-0.038,0.148,0.34665,0.21805,0.15008001,USD,WAB,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579617,NYQ,finmb_36437,America/New_York,EDT,-14400000,us_market,False,0.7440064,255.92,REGULAR,Westinghouse Air Brake Technolo,Westinghouse Air Brake Technologies Corporation,Wabtec Corporation,2026-04-06,1.4 - Strong Buy,False,True,803309400000,1.8899994,252.52 - 256.64,NYSE,872018,98.729996,0.62809336,157.19 - 266.27,-10.349991,-0.038870286,58.55074,1772409600,1776861000,1776861000,1776861000,1776861000,1776861000,False,6.83,11.87475,10.42408,24.550848,8.696594,0.035177067,41.2816,0.19233093,15,0,Westinghouse Air Brake,
