period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1775511260,1760000000,1821000000,19,1484021000,0.19639999
+1q,1894198980,1780783510,2007710000,19,1258754000,0.5048
0y,8042805670,7639000000,8641492450,27,5480717000,0.4675
+1y,10372718570,9248000000,11179864000,27,8042805670,0.2897
