period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1097832800,1080000000,1114000000,14,1071526000,0.024600001
+1q,1822292940,1810000000,1841500000,14,1784530000,0.0212
0y,5404207780,5366100000,5453435510,14,5289396000,0.0217
+1y,5614323670,5527100000,5692146450,14,5404207780,0.038900003
