,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028900001,1060794,214662274,-0.0015
1,2025-12-31,"T. Rowe Price Mid-Cap Growth Fund, Inc.",0.0249,914600,185078456,1.0
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0225,826345,167219174,0.0211
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0207,760579,153910766,-0.0446
4,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.018099999,662799,134124006,0.0585
5,2025-12-31,Eaton Vance Growth Trust-Eaton Vance Atlanta Capital SMID-Cap Fund,0.0171,626525,126783599,0.118
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,0.0117,429893,86993147,-0.0347
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0115,421691,85333391,-0.010299999
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0114,417148,84414069,0.0016
9,2025-12-31,Touchstone Fd.s Group TRT-Touchstone Fd.s Group TRT-Touchstone Mid Cap,0.0111,407852,82532930,-0.0633
