,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1066,3913575,791951039,-0.0036000002
1,2025-12-31,"Berkshire Hathaway, Inc",0.0836,3068885,621019570,-0.112799995
2,2025-12-31,"Wellington Management Group, LLP",0.0696,2554024,516832298,-0.0036000002
3,2025-12-31,Blackrock Inc.,0.0629,2307714,466989006,-0.22469999
4,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.0545,2001987,405122090,38.3186
5,2025-12-31,Kayne Anderson Rudnick Investment Management LLC,0.048,1760287,356211678,-0.205
6,2025-12-31,Morgan Stanley,0.0374,1371772,277591782,0.0176
7,2025-12-31,State Street Corporation,0.032899998,1209261,244706056,-0.1427
8,2025-12-31,"Geode Capital Management, LLC",0.024,882035,178488603,-0.0484
9,2025-12-31,Invesco Ltd.,0.0228,837658,169508473,0.2155
