period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.34857,1.26,1.41,1.32,11,0.0216
+1q,5.3376,5.24,5.4,5.17,11,0.0324
0y,11.00229,10.85,11.15,10.73,11,0.0254
+1y,11.8961,11.6,12.2,11.00229,11,0.081199996
