period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.08609,1.05,1.11,0.77,15,0.4105
+1q,1.23833,1.16,1.32,0.92,14,0.346
0y,5.13198,5.03,5.3,3.86,15,0.32950002
+1y,6.32217,5.98,6.65,5.13198,15,0.2319
