,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.0421,17872299,1093248497,-0.2538
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0301,12774122,781393019,-0.0073
2,2026-01-31,Income Fund of America,0.0269,11437584,699636992,-0.0574
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0255,10828400,662373208,0.0174
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0209,8880356,543211360,-0.020299999
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,5526742,338070798,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,5465763,334340712,0.0017
7,2026-01-31,iShares Trust-iShares Select Dividend ETF,0.0127,5377749,328956896,-0.0146
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,5057822,309386962,-0.0184
9,2025-12-31,AMERICAN FUNDS FUNDAMENTAL INVESTORS,0.0108,4588119,280655230,0.0
