,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,2037000000.0,1879000000.0,2789000000.0,3993000000.0,
Repurchase Of Capital Stock,-1000000000.0,-1350000000.0,-906000000.0,-153000000.0,
Repayment Of Debt,-9744000000.0,-14286000000.0,-28418000000.0,-19691000000.0,
Issuance Of Debt,8534000000.0,13185000000.0,25983000000.0,24617000000.0,
Issuance Of Capital Stock,393000000.0,392000000.0,0.0,0.0,
Capital Expenditure,-174000000.0,-122000000.0,-172000000.0,-126000000.0,
Interest Paid Supplemental Data,4040000000.0,4375000000.0,3640000000.0,989000000.0,
Income Tax Paid Supplemental Data,,208000000.0,375000000.0,183000000.0,1247000000.0
End Cash Position,12727000000.0,10601000000.0,11628000000.0,10547000000.0,
Beginning Cash Position,10601000000.0,11628000000.0,10547000000.0,9158000000.0,
Changes In Cash,2126000000.0,-1027000000.0,1081000000.0,1389000000.0,
Financing Cash Flow,5882000000.0,-6015000000.0,-7128000000.0,9907000000.0,
Cash Flow From Continuing Financing Activities,5882000000.0,-6015000000.0,-7128000000.0,9907000000.0,
Net Other Financing Charges,-8000000.0,18000000.0,21000000.0,-25000000.0,
Cash Dividends Paid,-888000000.0,-903000000.0,-928000000.0,-892000000.0,
Preferred Stock Dividend Paid,-133000000.0,-134000000.0,-120000000.0,-113000000.0,
Common Stock Dividend Paid,-755000000.0,-769000000.0,-808000000.0,-779000000.0,
Net Preferred Stock Issuance,-7000000.0,92000000.0,0.0,0.0,
Preferred Stock Payments,-400000000.0,-300000000.0,0.0,0.0,
Preferred Stock Issuance,393000000.0,392000000.0,0.0,0.0,
Net Common Stock Issuance,-600000000.0,-1050000000.0,-906000000.0,-153000000.0,
Common Stock Payments,-600000000.0,-1050000000.0,-906000000.0,-153000000.0,
Net Issuance Payments Of Debt,-1152000000.0,-1606000000.0,-1933000000.0,4831000000.0,
Net Short Term Debt Issuance,58000000.0,-505000000.0,502000000.0,-95000000.0,
Short Term Debt Payments,,,,-95000000.0,-154000000.0
Net Long Term Debt Issuance,-1210000000.0,-1101000000.0,-2435000000.0,4926000000.0,
Long Term Debt Payments,-9744000000.0,-14286000000.0,-28418000000.0,-19691000000.0,
Long Term Debt Issuance,8534000000.0,13185000000.0,25983000000.0,24617000000.0,
Investing Cash Flow,-5967000000.0,2987000000.0,5248000000.0,-12637000000.0,
Cash Flow From Continuing Investing Activities,-5967000000.0,2987000000.0,5248000000.0,-12637000000.0,
Net Other Investing Changes,-347000000.0,-93000000.0,-61000000.0,-871000000.0,
Net Investment Purchase And Sale,-898000000.0,-2170000000.0,-4384000000.0,-5141000000.0,
Sale Of Investment,8565000000.0,7585000000.0,5703000000.0,5635000000.0,
Purchase Of Investment,-9463000000.0,-9755000000.0,-10087000000.0,-10776000000.0,
Net Business Purchase And Sale,,0.0,0.0,-255000000.0,-165000000.0
Purchase Of Business,,0.0,0.0,-255000000.0,-165000000.0
Capital Expenditure Reported,-174000000.0,-122000000.0,-172000000.0,-126000000.0,
Operating Cash Flow,2211000000.0,2001000000.0,2961000000.0,4119000000.0,
Cash Flow From Continuing Operating Activities,2211000000.0,2001000000.0,2961000000.0,4119000000.0,
Change In Working Capital,-306000000.0,-571000000.0,273000000.0,-858000000.0,
Change In Other Current Liabilities,-395000000.0,-310000000.0,-339000000.0,1036000000.0,
Change In Other Current Assets,89000000.0,-261000000.0,612000000.0,-1894000000.0,
Other Non Cash Items,-414000000.0,-24000000.0,98000000.0,1733000000.0,
Stock Based Compensation,120000000.0,97000000.0,87000000.0,84000000.0,
Deferred Tax,-82000000.0,-177000000.0,-242000000.0,57000000.0,
Deferred Income Tax,-82000000.0,-177000000.0,-242000000.0,57000000.0,
Depreciation Amortization Depletion,478000000.0,498000000.0,478000000.0,565000000.0,
Depreciation And Amortization,478000000.0,498000000.0,478000000.0,565000000.0,
Depreciation,478000000.0,498000000.0,478000000.0,565000000.0,
Operating Gains Losses,-24000000.0,-18000000.0,-28000000.0,-9000000.0,
Net Income From Continuing Operations,1831000000.0,1509000000.0,1608000000.0,2073000000.0,
