period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.15506,0.12,0.175,0.07,17,1.2151
+1q,0.5708,0.43,0.68788,0.51,17,0.1192
0y,2.29942,2.03,2.54,2.11,22,0.08979999
+1y,2.62454,2.19,3.15723,2.29942,22,0.14140001
