period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2360561470,2305000000,2411000000,18,2127553000,0.1095
+1q,2738726410,2670000000,2820000000,18,2517497000,0.0879
0y,10608236730,10469366260,10912931040,19,9827592000,0.0794
+1y,11325997600,10909352350,11770321900,20,10608236730,0.0677
