,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.033072,0.020797,0.027513,0.21,
Normalized EBITDA,550275000.0,1035240000.0,531848000.0,426972000.0,529713000.0,
Net Income From Continuing Operation Net Minority Interest,14254000.0,419295000.0,29992000.0,-40295000.0,254536000.0,
Reconciled Depreciation,374348000.0,272788000.0,264437000.0,250535000.0,246635000.0,
Reconciled Cost Of Revenue,1302037000.0,1532903000.0,1436170000.0,1284700000.0,1287424000.0,
EBITDA,550275000.0,1035240000.0,531848000.0,426972000.0,529713000.0,
EBIT,175927000.0,762452000.0,267411000.0,176437000.0,283078000.0,
Net Interest Income,-170036000.0,-328816000.0,-236782000.0,-217872000.0,-175358000.0,
Interest Expense,170036000.0,328816000.0,236782000.0,217872000.0,175358000.0,
Normalized Income,14254000.0,419295000.0,29992000.0,-40295000.0,254536000.0,
Net Income From Continuing And Discontinued Operation,14254000.0,419295000.0,29992000.0,-40295000.0,254536000.0,
Total Expenses,2057759000.0,2188693000.0,2093661000.0,1926611000.0,1894625000.0,
Total Operating Income As Reported,186641000.0,749449000.0,423836000.0,200942000.0,214741000.0,
Diluted Average Shares,459518039.0,495727378.0,448033138.0,441147186.0,518111963.0,
Basic Average Shares,455256819.0,450996955.0,446586784.0,441147186.0,439709089.0,
Diluted EPS,0.03,0.86,0.07,-0.09,0.52,
Basic EPS,0.03,0.93,0.07,-0.09,0.58,
Diluted NI Availto Com Stockholders,-17802000.0,426582000.0,29992000.0,-40295000.0,206213000.0,
Average Dilution Earnings,,7287000.0,0.0,,,14965000.0
Net Income Common Stockholders,14254000.0,419295000.0,29992000.0,-40295000.0,254536000.0,
Net Income,14254000.0,419295000.0,29992000.0,-40295000.0,254536000.0,
Net Income Including Noncontrolling Interests,14254000.0,419295000.0,29992000.0,-40295000.0,254536000.0,
Net Income Continuous Operations,14254000.0,419295000.0,29992000.0,-40295000.0,254536000.0,
Tax Provision,-8363000.0,14341000.0,637000.0,-1140000.0,-146816000.0,
Pretax Income,5891000.0,433636000.0,30629000.0,-41435000.0,107720000.0,
Other Income Expense,-10714000.0,13003000.0,-156425000.0,-24505000.0,68337000.0,
Other Non Operating Income Expenses,-10714000.0,13003000.0,-156425000.0,-24505000.0,68337000.0,
Net Non Operating Interest Income Expense,-170036000.0,-328816000.0,-236782000.0,-217872000.0,-175358000.0,
Interest Expense Non Operating,170036000.0,328816000.0,236782000.0,217872000.0,175358000.0,
Operating Income,186641000.0,749449000.0,423836000.0,200942000.0,214741000.0,
Operating Expense,734240000.0,633834000.0,636814000.0,622673000.0,587046000.0,
Depreciation Amortization Depletion Income Statement,352866000.0,250832000.0,243760000.0,231297000.0,226480000.0,
Depreciation And Amortization In Income Statement,352866000.0,250832000.0,243760000.0,231297000.0,226480000.0,
Selling General And Administration,381374000.0,383002000.0,393054000.0,391376000.0,360566000.0,
Gross Profit,920881000.0,1383283000.0,1060650000.0,823615000.0,801787000.0,
Cost Of Revenue,1323519000.0,1554859000.0,1456847000.0,1303938000.0,1307579000.0,
Total Revenue,2244400000.0,2938142000.0,2517497000.0,2127553000.0,2109366000.0,
Operating Revenue,2244400000.0,2938142000.0,2517497000.0,2127553000.0,2109366000.0,
