Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-18,2026-03-09,"[datetime.date(2026, 5, 7)]",0.59,0.45,0.50197,3447000000,3305000000,3354654820
