,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0313,36394546,483683514,-0.0093
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0249,29032622,385843545,0.0094
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0224,26139160,347389435,-0.0541
3,2026-01-31,DAVIS NEW YORK VENTURE FUND INC-Davis New York Venture Fund,0.0175,20344401,270377088,0.0
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0145000005,16851988,223962919,-0.047199998
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0127,14806254,196775115,-0.0105
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0126,14657784,194801948,0.0017
7,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0117999995,13742267,182634727,0.0582
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,13614817,180940917,-0.0184
9,2025-12-31,"T. ROWE PRICE Eqy. INCOME Fd., INC.-T. Rowe Price Eqy. Income Fd.",0.0107,12405000,164862449,0.0
