,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.200953,0.216299,0.224157,0.205114,0.210526,
Normalized EBITDA,1298700000.0,1225700000.0,1413400000.0,910900000.0,1080600000.0,
Net Income From Continuing Operation Net Minority Interest,545000000.0,478400000.0,629100000.0,270500000.0,351000000.0,
Reconciled Depreciation,390500000.0,383500000.0,373700000.0,367600000.0,378500000.0,
Reconciled Cost Of Revenue,2698100000.0,2889900000.0,2809700000.0,3625400000.0,3301100000.0,
EBITDA,1298700000.0,1225700000.0,1413400000.0,910900000.0,1080600000.0,
EBIT,908200000.0,842200000.0,1039700000.0,543300000.0,702100000.0,
Net Interest Income,-216000000.0,-221300000.0,-218400000.0,-197100000.0,-177700000.0,
Interest Expense,216000000.0,221300000.0,218400000.0,,177700000.0,184900000.0
Normalized Income,545000000.0,478400000.0,629100000.0,270500000.0,351000000.0,
Net Income From Continuing And Discontinued Operation,545000000.0,478400000.0,629100000.0,270500000.0,351000000.0,
Total Expenses,3138100000.0,3314300000.0,3226500000.0,4018200000.0,3704800000.0,
Total Operating Income As Reported,917400000.0,836900000.0,1033600000.0,543300000.0,700500000.0,
Diluted Average Shares,214662156.0,216000000.0,215509429.0,217461060.0,217763821.0,
Basic Average Shares,214662156.0,215200000.0,215509429.0,217461060.0,217763821.0,
Diluted EPS,2.538873,2.2,2.91913,0.919705,1.460757,
Basic EPS,2.538873,2.21,2.91913,0.919705,1.460757,
Diluted NI Availto Com Stockholders,542000000.0,475500000.0,625100000.0,198800000.0,325500000.0,
Average Dilution Earnings,,,-4000000.0,-1200000.0,,
Net Income Common Stockholders,542000000.0,475500000.0,629100000.0,200000000.0,325500000.0,
Otherunder Preferred Stock Dividend,3000000.0,2900000.0,0.0,70500000.0,25500000.0,
Net Income,545000000.0,478400000.0,629100000.0,270500000.0,351000000.0,
Minority Interests,-8100000.0,-8200000.0,-8100000.0,-9300000.0,-63000000.0,
Net Income Including Noncontrolling Interests,553100000.0,486600000.0,637200000.0,279800000.0,414000000.0,
Net Income Continuous Operations,553100000.0,486600000.0,637200000.0,279800000.0,414000000.0,
Tax Provision,139100000.0,134300000.0,184100000.0,72200000.0,110400000.0,
Pretax Income,692200000.0,620900000.0,821300000.0,352000000.0,524400000.0,
Other Income Expense,-9200000.0,5300000.0,6100000.0,5800000.0,1600000.0,
Other Non Operating Income Expenses,-4000000.0,-1100000.0,1000000.0,300000.0,100000.0,
Earnings From Equity Interest,-5200000.0,6400000.0,5100000.0,5500000.0,1500000.0,
Net Non Operating Interest Income Expense,-216000000.0,-221300000.0,-218400000.0,-197100000.0,-177700000.0,
Total Other Finance Cost,,,,197100000.0,0.0,
Interest Expense Non Operating,216000000.0,221300000.0,218400000.0,,177700000.0,184900000.0
Operating Income,917400000.0,836900000.0,1033600000.0,543300000.0,700500000.0,
Operating Expense,440000000.0,424400000.0,416800000.0,392800000.0,403700000.0,
Other Operating Expenses,328300000.0,319600000.0,321800000.0,298300000.0,306200000.0,
Selling General And Administration,111700000.0,104800000.0,95000000.0,94500000.0,97500000.0,
General And Administrative Expense,111700000.0,104800000.0,95000000.0,94500000.0,97500000.0,
Other Gand A,111700000.0,104800000.0,95000000.0,94500000.0,97500000.0,
Gross Profit,1357400000.0,1261300000.0,1450400000.0,936100000.0,1104200000.0,
Cost Of Revenue,2698100000.0,2889900000.0,2809700000.0,3625400000.0,3301100000.0,
Total Revenue,4055500000.0,4151200000.0,4260100000.0,4561500000.0,4405300000.0,
Operating Revenue,4055500000.0,4151200000.0,4260100000.0,4561500000.0,4405300000.0,
