,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,6746460,1699433232,-0.0041
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,5412800,1363484286,0.0196
2,2025-11-30,VANGUARD WELLINGTON FUND,0.024500001,5264281,1326072351,0.22469999
3,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Energy Select Sector SPDR ETF,0.0219,4694606,1182571222,0.0615
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0218,4672147,1176913800,-0.0184
5,2025-12-31,HARRIS ASSOCIATES INVESTMENT TRUST-Oakmark Fund,0.0176,3782000,952685776,0.5545
6,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.0139,2995522,754571973,-0.0877
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,2762304,695824360,-0.0094
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,2731805,688141662,0.0017
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.012200001,2619133,659759586,-0.109
