,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1311,28161938,7093992010,-0.0078
1,2025-12-31,Blackrock Inc.,0.092,19768842,4979771179,-0.0036000002
2,2025-12-31,"Wellington Management Group, LLP",0.0861,18484786,4656317480,-0.059
3,2025-12-31,State Street Corporation,0.059,12668233,3191127815,0.012999999
4,2025-12-31,Harris Associates L.P.,0.045300003,9729925,2450968048,1.3417
5,2025-12-31,"Geode Capital Management, LLC",0.0273,5867345,1477984169,0.0078
6,2025-12-31,NORGES BANK,0.0186,3987850,1004539390,-0.02
7,2025-12-31,Blackstone Inc,0.0175,3752528,945261780,-0.0171
8,2025-12-31,"Tortoise Capital Advisors, LLC",0.015800001,3389006,853690590,0.2033
9,2025-12-31,Morgan Stanley,0.0154,3303983,832273297,-0.0321
