period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.09132,0.92,1.388,0.9924,23,0.099700004
+1q,2.62119,2.4864,2.8144,2.216,23,0.18280001
0y,10.71504,10.4008,11.274,9.1224,30,0.17459999
+1y,12.51624,11.89,13.3296,10.71504,30,0.1681
