,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,1417000000.0,1371000000.0,3137000000.0,3162000000.0,645000000.0,
Repurchase Of Capital Stock,-2119000000.0,-653000000.0,-1498000000.0,-2170000000.0,-1227000000.0,
Repayment Of Debt,0.0,-1519000000.0,-1921000000.0,-1530000000.0,-198000000.0,
Issuance Of Debt,1726000000.0,0.0,1955000000.0,0.0,1877000000.0,
Capital Expenditure,-73000000.0,-64000000.0,-64000000.0,-121000000.0,-76000000.0,
Interest Paid Supplemental Data,353000000.0,188000000.0,284000000.0,275000000.0,338000000.0,
Income Tax Paid Supplemental Data,,,1362000000.0,138000000.0,,
End Cash Position,17269000000.0,16527000000.0,17637000000.0,15613000000.0,16193000000.0,
Beginning Cash Position,16527000000.0,17637000000.0,15613000000.0,16193000000.0,15808000000.0,
Effect Of Exchange Rate Changes,-10000000.0,2000000.0,681000000.0,222000000.0,-404000000.0,
Changes In Cash,752000000.0,-1112000000.0,1343000000.0,-802000000.0,789000000.0,
Financing Cash Flow,-667000000.0,-2484000000.0,-1797000000.0,-3967000000.0,143000000.0,
Cash Flow From Continuing Financing Activities,-667000000.0,-2484000000.0,-1797000000.0,-3967000000.0,143000000.0,
Net Other Financing Charges,18000000.0,-2000000.0,-21000000.0,52000000.0,-23000000.0,
Proceeds From Stock Option Exercised,,,,,3000000.0,2000000.0
Cash Dividends Paid,-307000000.0,-310000000.0,-312000000.0,-319000000.0,-289000000.0,
Common Stock Dividend Paid,-307000000.0,-310000000.0,-312000000.0,-319000000.0,-289000000.0,
Net Common Stock Issuance,-2119000000.0,-653000000.0,-1498000000.0,-2170000000.0,-1227000000.0,
Common Stock Payments,-2119000000.0,-653000000.0,-1498000000.0,-2170000000.0,-1227000000.0,
Net Issuance Payments Of Debt,1726000000.0,-1519000000.0,34000000.0,-1530000000.0,1679000000.0,
Net Long Term Debt Issuance,1726000000.0,-1519000000.0,34000000.0,-1530000000.0,1679000000.0,
Long Term Debt Payments,0.0,-1519000000.0,-1921000000.0,-1530000000.0,-198000000.0,
Long Term Debt Issuance,1726000000.0,0.0,1955000000.0,0.0,1877000000.0,
Investing Cash Flow,-71000000.0,-63000000.0,-61000000.0,-118000000.0,-75000000.0,
Cash Flow From Continuing Investing Activities,-71000000.0,-63000000.0,-61000000.0,-118000000.0,-75000000.0,
Net Other Investing Changes,2000000.0,1000000.0,3000000.0,3000000.0,34000000.0,
Net Investment Purchase And Sale,0.0,0.0,0.0,0.0,-33000000.0,
Sale Of Investment,0.0,0.0,0.0,0.0,0.0,
Net PPE Purchase And Sale,-73000000.0,-64000000.0,-64000000.0,-121000000.0,-76000000.0,
Purchase Of PPE,-73000000.0,-64000000.0,-64000000.0,-121000000.0,-76000000.0,
Operating Cash Flow,1490000000.0,1435000000.0,3201000000.0,3283000000.0,721000000.0,
Cash Flow From Continuing Operating Activities,1490000000.0,1435000000.0,3201000000.0,3283000000.0,721000000.0,
Change In Working Capital,-449000000.0,-2102000000.0,1035000000.0,2051000000.0,-1143000000.0,
Change In Other Working Capital,-543000000.0,-2456000000.0,2098000000.0,2066000000.0,-1264000000.0,
Change In Prepaid Assets,-4000000.0,,,84000000.0,-24000000.0,45000000.0
Change In Receivables,98000000.0,250000000.0,-979000000.0,-99000000.0,145000000.0,
Changes In Account Receivables,98000000.0,250000000.0,-979000000.0,-99000000.0,145000000.0,
Other Non Cash Items,-374000000.0,67000000.0,103000000.0,190000000.0,,
Stock Based Compensation,167000000.0,153000000.0,154000000.0,143000000.0,167000000.0,
Provisionand Write Offof Assets,93000000.0,117000000.0,117000000.0,89000000.0,120000000.0,
Asset Impairment Charge,0.0,,,,,
Deferred Tax,-33000000.0,-81000000.0,-258000000.0,-144000000.0,173000000.0,
Deferred Income Tax,-33000000.0,-81000000.0,-258000000.0,-144000000.0,173000000.0,
Depreciation Amortization Depletion,191000000.0,199000000.0,194000000.0,184000000.0,203000000.0,
Depreciation And Amortization,191000000.0,199000000.0,194000000.0,184000000.0,203000000.0,
Depreciation,-13000000.0,199000000.0,194000000.0,184000000.0,-18000000.0,
Operating Gains Losses,467000000.0,-123000000.0,961000000.0,437000000.0,126000000.0,
Gain Loss On Investment Securities,446000000.0,,,,760000000.0,-32000000.0
Net Foreign Currency Exchange Gain Loss,21000000.0,9000000.0,961000000.0,437000000.0,-634000000.0,
Net Income From Continuing Operations,1428000000.0,2748000000.0,895000000.0,333000000.0,1068000000.0,
