,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031,9560299,755454794,0.013099999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0249,7676591,606604195,0.0396
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0215,6623422,523382784,0.00029999999
3,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Utilities Select Sector SPDR ETF,0.0166,5102678,403213598,0.0176
4,2025-12-31,JPMorgan Trust II-JPMorgan Equity Income Fund,0.0139999995,4321869,341514073,-0.0379
5,2025-12-31,Victory Portfolios-Victory Sycamore Established Value Fund,0.0128,3943000,311575846,-0.0656
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0127,3916076,309448312,-0.0094
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0126,3872883,306035201,0.0017
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0115,3546615,280253505,-0.0186
9,2025-11-30,MFS Massachusetts Investors Growth Stock Fd.-Massachusetts Investors G,0.01,3080350,243409246,-0.0875
