period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2556342390,2523000000,2611300000,3,2447000000,0.044699997
+1q,1927784540,1882000000,1965700000,3,1838000000,0.048800003
0y,8627308670,8087000000,9126800000,10,8539000000,0.010299999
+1y,9095491970,8402000000,9779000000,9,8627308670,0.0543
