,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.020599999,9933210,534903343,0.0842
1,2026-02-28,Fidelity Magellan Fund,0.0155,7482087,402910373,0.1468
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0154,7401164,398552670,0.0673
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.014199999,6855685,369178626,0.0659
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0092,4411549,237561906,-0.1308
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0078,3773756,203216754,-0.0105
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0077,3735168,201138791,0.0016
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0070999996,3437627,185116208,-0.0186
8,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0056,2711799,146030372,0.0579
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Growth Index Fund,0.0055,2635026,141896146,0.0584
