period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,893629560,865800000,904341020,9,822504000,0.0865
+1q,1089019210,1068000000,1103000000,10,999527000,0.089499995
0y,4107751280,4020000000,4138832910,15,3761050000,0.0922
+1y,4468131450,4328000000,4534000000,15,4107751280,0.0877
