contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
NOW260410P00060000,2026-04-06 13:54:48+00:00,60.0,0.02,,0.05,0.0,0.0,,1,2.1015672460937496,False,REGULAR,USD
NOW260410P00065000,2026-04-06 15:12:31+00:00,65.0,0.01,,0.05,0.0,0.0,,2,1.8046884765624998,False,REGULAR,USD
NOW260410P00075000,2026-04-02 16:05:29+00:00,75.0,0.03,0.0,0.05,0.0,0.0,1.0,23,1.1640666796875,False,REGULAR,USD
NOW260410P00080000,2026-04-02 19:38:49+00:00,80.0,0.03,0.0,0.1,0.0,0.0,14.0,67,1.0234423828125,False,REGULAR,USD
NOW260410P00082000,2026-04-02 13:46:12+00:00,82.0,0.12,0.0,1.9,0.0,0.0,1.0,1,1.6992202539062502,False,REGULAR,USD
NOW260410P00083000,2026-04-02 13:56:22+00:00,83.0,0.1,0.0,0.1,0.0,0.0,150.0,150,0.8828136718749999,False,REGULAR,USD
NOW260410P00084000,2026-04-01 17:45:47+00:00,84.0,0.05,0.0,3.4,0.0,0.0,,10,1.8876958740234375,False,REGULAR,USD
NOW260410P00085000,2026-04-07 14:06:55+00:00,85.0,0.1,0.0,0.2,0.040000003,66.66668,1.0,64,0.8828136718749999,False,REGULAR,USD
NOW260410P00086000,2026-04-06 19:02:42+00:00,86.0,0.05,0.0,0.4,0.0,0.0,13.0,20,0.94726615234375,False,REGULAR,USD
NOW260410P00087000,2026-04-06 14:22:59+00:00,87.0,0.05,0.0,1.7,0.0,0.0,1.0,207,1.2919957275390623,False,REGULAR,USD
NOW260410P00088000,2026-04-07 13:40:09+00:00,88.0,0.05,0.0,0.25,0.0,0.0,1.0,65,0.7617211328125001,False,REGULAR,USD
NOW260410P00089000,2026-04-06 19:14:10+00:00,89.0,0.05,0.05,0.15,0.0,0.0,15.0,27,0.6816438085937502,False,REGULAR,USD
NOW260410P00090000,2026-04-07 15:39:58+00:00,90.0,0.15,0.1,0.2,0.09,150.0,62.0,547,0.6835969140625001,False,REGULAR,USD
NOW260410P00091000,2026-04-07 14:25:46+00:00,91.0,0.13,0.1,0.3,0.0,0.0,15.0,125,0.6728548339843752,False,REGULAR,USD
NOW260410P00092000,2026-04-07 15:09:44+00:00,92.0,0.3,0.15,0.35,0.15,100.0,3.0,60,0.6513706738281251,False,REGULAR,USD
NOW260410P00093000,2026-04-07 15:35:54+00:00,93.0,0.35,0.3,0.45,0.14999999,74.99999,15.0,83,0.6630893066406252,False,REGULAR,USD
NOW260410P00094000,2026-04-07 15:52:32+00:00,94.0,0.45,0.45,0.5,0.14999998,49.999992,9.0,98,0.6469761865234375,False,REGULAR,USD
NOW260410P00095000,2026-04-07 15:37:28+00:00,95.0,0.6,0.55,0.7,0.24000001,66.666664,98.0,2756,0.64062859375,False,REGULAR,USD
NOW260410P00096000,2026-04-07 15:57:02+00:00,96.0,0.7,0.7,0.85,0.22,36.065575,30.0,344,0.6210975390625001,False,REGULAR,USD
NOW260410P00097000,2026-04-07 15:37:44+00:00,97.0,1.01,0.95,1.05,0.39,62.903225,27.0,142,0.6147499462890625,False,REGULAR,USD
NOW260410P00097500,2026-04-07 15:14:53+00:00,97.5,1.31,1.05,1.3,0.60999995,87.14285,19.0,153,0.624027197265625,False,REGULAR,USD
NOW260410P00098000,2026-04-07 15:45:22+00:00,98.0,1.3,1.2,1.35,0.53999996,71.05263,48.0,759,0.6088906298828126,False,REGULAR,USD
NOW260410P00098500,2026-04-07 15:08:52+00:00,98.5,1.65,1.3,1.75,0.71999997,77.41936,20.0,51,0.629886513671875,False,REGULAR,USD
NOW260410P00099000,2026-04-07 15:10:40+00:00,99.0,1.97,1.55,1.9,0.9200001,87.61906,37.0,132,0.6333044482421876,False,REGULAR,USD
NOW260410P00100000,2026-04-07 15:38:48+00:00,100.0,2.04,1.95,2.25,0.68999994,51.111103,92.0,780,0.62305064453125,False,REGULAR,USD
NOW260410P00101000,2026-04-07 15:20:09+00:00,101.0,2.95,2.45,2.8,1.3100001,79.87805,41.0,189,0.6342810009765626,False,REGULAR,USD
NOW260410P00102000,2026-04-07 15:42:44+00:00,102.0,3.24,2.9,3.4,1.19,58.048786,30.0,305,0.631839619140625,True,REGULAR,USD
NOW260410P00103000,2026-04-07 15:19:42+00:00,103.0,3.9,3.6,4.0,1.4200001,57.258064,11.0,390,0.6450230810546875,True,REGULAR,USD
NOW260410P00104000,2026-04-07 14:39:53+00:00,104.0,3.93,4.4,4.7,0.78,24.761904,6.0,702,0.6709017285156251,True,REGULAR,USD
NOW260410P00105000,2026-04-07 15:23:35+00:00,105.0,5.75,5.0,5.7,2.2,61.971832,35.0,326,0.6997100341796876,True,REGULAR,USD
NOW260410P00106000,2026-04-07 14:40:29+00:00,106.0,5.25,5.6,6.6,0.9899998,23.23943,3.0,1023,0.7050810742187501,True,REGULAR,USD
NOW260410P00107000,2026-04-06 18:44:06+00:00,107.0,5.15,3.6,8.7,0.0,0.0,12.0,27,1.205082099609375,True,REGULAR,USD
NOW260410P00108000,2026-04-06 16:30:55+00:00,108.0,6.29,4.3,9.7,0.0,0.0,1.0,12,1.2812535937499998,True,REGULAR,USD
NOW260410P00109000,2026-04-06 13:41:05+00:00,109.0,7.65,5.3,10.7,0.0,0.0,1.0,25,1.354983693847656,True,REGULAR,USD
NOW260410P00110000,2026-04-07 14:14:07+00:00,110.0,8.56,8.7,11.0,0.8600006,11.168839,9.0,622,0.8823253955078124,True,REGULAR,USD
NOW260410P00111000,2026-04-06 16:20:47+00:00,111.0,8.76,9.3,12.7,0.0,0.0,37.0,35,0.9916993017578125,True,REGULAR,USD
NOW260410P00112000,2026-04-06 16:21:53+00:00,112.0,9.03,8.1,13.7,0.0,0.0,22.0,12,1.5610373510742184,True,REGULAR,USD
NOW260410P00113000,2026-04-07 15:35:47+00:00,113.0,12.68,10.9,14.6,1.5300007,13.721979,13.0,17,1.01172369140625,True,REGULAR,USD
NOW260410P00114000,2026-04-06 19:55:40+00:00,114.0,10.7,10.2,15.8,0.0,0.0,33.0,26,0.64062859375,True,REGULAR,USD
NOW260410P00115000,2026-04-07 14:36:55+00:00,115.0,13.45,13.3,16.7,0.8000002,6.324112,99.0,289,1.2114297241210936,True,REGULAR,USD
NOW260410P00116000,2026-04-06 19:13:14+00:00,116.0,13.59,12.2,17.7,0.0,0.0,44.0,68,0.6425816992187501,True,REGULAR,USD
NOW260410P00117000,2026-04-06 19:55:40+00:00,117.0,13.64,13.2,18.7,0.0,0.0,23.0,12,0.6757844921875001,True,REGULAR,USD
NOW260410P00118000,2026-04-06 18:44:06+00:00,118.0,15.6,14.2,19.6,0.0,0.0,12.0,5,0.5312546875,True,REGULAR,USD
NOW260410P00119000,2026-04-06 16:23:22+00:00,119.0,16.1,15.2,20.4,0.0,0.0,11.0,12,1.8935552197265624,True,REGULAR,USD
NOW260410P00120000,2026-04-07 13:35:48+00:00,120.0,16.96,16.2,21.4,-1.210001,-6.659334,96.0,0,1.9477541674804688,True,REGULAR,USD
NOW260410P00121000,2026-04-01 13:30:51+00:00,121.0,15.81,17.2,22.4,0.0,0.0,1.0,0,2.0009815600585936,True,REGULAR,USD
NOW260410P00122000,2026-04-01 16:07:17+00:00,122.0,18.23,18.2,23.4,0.0,0.0,,0,2.053227523193359,True,REGULAR,USD
NOW260410P00123000,2026-04-01 16:08:08+00:00,123.0,22.1,19.2,24.5,0.0,0.0,16.0,0,2.1367234082031246,True,REGULAR,USD
NOW260410P00124000,2026-03-27 17:58:47+00:00,124.0,25.01,20.2,25.4,0.0,0.0,2.0,0,2.155278049316406,True,REGULAR,USD
NOW260410P00125000,2026-03-31 14:14:50+00:00,125.0,19.62,21.2,26.0,0.0,0.0,2.0,21,2.07031732421875,True,REGULAR,USD
NOW260410P00126000,2026-04-01 19:13:41+00:00,126.0,19.5,22.2,26.9,0.0,0.0,97.0,0,2.0825243249511716,True,REGULAR,USD
NOW260410P00130000,2026-03-26 14:54:48+00:00,130.0,24.71,26.0,31.4,0.0,0.0,3.0,0,2.441410146484375,True,REGULAR,USD
NOW260410P00135000,2026-03-24 19:39:24+00:00,135.0,29.51,31.1,36.6,0.0,0.0,31.0,0,2.7304719238281248,True,REGULAR,USD
NOW260410P00140000,2026-03-24 19:38:22+00:00,140.0,35.7,36.0,41.5,0.0,0.0,15.0,0,2.902346494140625,True,REGULAR,USD
NOW260410P00145000,2026-03-23 18:44:27+00:00,145.0,34.05,40.8,46.5,0.0,0.0,31.0,0,3.096681945800781,True,REGULAR,USD
NOW260410P00150000,2026-03-27 13:41:57+00:00,150.0,50.0,46.1,51.6,0.0,0.0,7.0,0,3.3173845190429683,True,REGULAR,USD
NOW260410P00155000,2026-03-11 18:02:53+00:00,155.0,40.65,51.1,56.6,0.0,0.0,12.0,0,3.491700489501953,True,REGULAR,USD
NOW260410P00160000,2026-03-11 18:01:32+00:00,160.0,49.5,56.1,61.6,0.0,0.0,1.0,0,3.6572274194335943,True,REGULAR,USD
