period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1672633420,1648600000,1704560000,12,1668000000,0.0028
+1q,1739261830,1697700000,1790280000,12,1988000000,-0.1251
0y,6515799500,6399978680,6729800000,17,7104000000,-0.0828
+1y,6895844020,6700773820,7676800000,13,6515799500,0.0583
