,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,753000.0,1872000.0,13897560.97561,-248000.0,3620000.0
Tax Rate For Calcs,0.251,0.234,0.180488,0.248,0.181
Normalized EBITDA,292000000.0,178000000.0,412000000.0,333000000.0,292000000.0
Total Unusual Items,3000000.0,8000000.0,77000000.0,-1000000.0,20000000.0
Total Unusual Items Excluding Goodwill,3000000.0,8000000.0,77000000.0,-1000000.0,20000000.0
Net Income From Continuing Operation Net Minority Interest,157000000.0,80000000.0,332000000.0,186000000.0,193000000.0
Reconciled Depreciation,55000000.0,56000000.0,57000000.0,55000000.0,53000000.0
Reconciled Cost Of Revenue,901000000.0,782000000.0,1012000000.0,874000000.0,900000000.0
EBITDA,295000000.0,186000000.0,489000000.0,332000000.0,312000000.0
EBIT,240000000.0,130000000.0,432000000.0,277000000.0,259000000.0
Net Interest Income,-24000000.0,-21000000.0,-20000000.0,-21000000.0,-20000000.0
Interest Expense,25000000.0,23000000.0,22000000.0,23000000.0,22000000.0
Interest Income,1000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Normalized Income,154753000.0,73872000.0,268897560.97561,186752000.0,176620000.0
Net Income From Continuing And Discontinued Operation,157000000.0,80000000.0,332000000.0,186000000.0,193000000.0
Total Expenses,1437000000.0,1309000000.0,1568000000.0,1430000000.0,1455000000.0
Diluted Average Shares,121915000.0,123018000.0,123744000.0,124066000.0,124662000.0
Basic Average Shares,121602000.0,122629000.0,123173000.0,123367000.0,123766000.0
Diluted EPS,1.29,0.65,2.68,1.5,1.54
Basic EPS,1.29,0.65,2.7,1.51,1.55
Diluted NI Availto Com Stockholders,157000000.0,80000000.0,332000000.0,186000000.0,193000000.0
Net Income Common Stockholders,157000000.0,80000000.0,332000000.0,186000000.0,193000000.0
Net Income,157000000.0,80000000.0,332000000.0,186000000.0,193000000.0
Minority Interests,-4000000.0,-2000000.0,-4000000.0,-5000000.0,-1000000.0
Net Income Including Noncontrolling Interests,161000000.0,82000000.0,336000000.0,191000000.0,194000000.0
Net Income Continuous Operations,161000000.0,82000000.0,336000000.0,191000000.0,194000000.0
Tax Provision,54000000.0,25000000.0,74000000.0,63000000.0,43000000.0
Pretax Income,215000000.0,107000000.0,410000000.0,254000000.0,237000000.0
Other Income Expense,3000000.0,8000000.0,10000000.0,37000000.0,26000000.0
Other Non Operating Income Expenses,-1000000.0,-1000000.0,-68000000.0,38000000.0,5000000.0
Special Income Charges,0.0,0.0,65000000.0,0.0,23000000.0
Gain On Sale Of Ppe,,,0.0,0.0,0.0
Gain On Sale Of Business,0.0,0.0,0.0,0.0,0.0
Other Special Charges,,,,,-23000000.0
Restructuring And Mergern Acquisition,,,0.0,0.0,
Earnings From Equity Interest,1000000.0,1000000.0,1000000.0,0.0,1000000.0
Gain On Sale Of Security,3000000.0,8000000.0,12000000.0,-1000000.0,-3000000.0
Net Non Operating Interest Income Expense,-24000000.0,-21000000.0,-20000000.0,-21000000.0,-20000000.0
Interest Expense Non Operating,25000000.0,23000000.0,22000000.0,23000000.0,22000000.0
Interest Income Non Operating,1000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Operating Income,236000000.0,120000000.0,420000000.0,238000000.0,231000000.0
Operating Expense,486000000.0,476000000.0,504000000.0,506000000.0,507000000.0
Depreciation Amortization Depletion Income Statement,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0
Depreciation And Amortization In Income Statement,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0
Amortization,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0
Amortization Of Intangibles Income Statement,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0
Research And Development,29000000.0,28000000.0,32000000.0,27000000.0,31000000.0
Selling General And Administration,452000000.0,443000000.0,467000000.0,474000000.0,471000000.0
Selling And Marketing Expense,190000000.0,166000000.0,171000000.0,207000000.0,191000000.0
General And Administrative Expense,262000000.0,277000000.0,296000000.0,267000000.0,280000000.0
Other Gand A,262000000.0,277000000.0,296000000.0,267000000.0,280000000.0
Salaries And Wages,,,0.0,0.0,0.0
Gross Profit,722000000.0,596000000.0,924000000.0,744000000.0,738000000.0
Cost Of Revenue,951000000.0,833000000.0,1064000000.0,924000000.0,948000000.0
Total Revenue,1673000000.0,1429000000.0,1988000000.0,1668000000.0,1686000000.0
Operating Revenue,1673000000.0,1429000000.0,1988000000.0,1668000000.0,1686000000.0
