contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
BKR260417P00025000,2026-01-14 15:56:51+00:00,25.0,0.05,0.0,0.9,0.0,0.0,1.0,21,3.1367209082031247,False,REGULAR,USD
BKR260417P00030000,2026-02-10 16:54:14+00:00,30.0,0.75,0.0,0.0,0.0,0.0,,0,0.500005,False,REGULAR,USD
BKR260417P00035000,2026-01-22 19:05:00+00:00,35.0,0.3,0.0,0.75,0.0,0.0,1.0,20,1.9902344238281249,False,REGULAR,USD
BKR260417P00036000,2026-01-23 17:58:46+00:00,36.0,0.39,0.0,0.75,0.0,0.0,1.0,8,1.90234423828125,False,REGULAR,USD
BKR260417P00037000,2026-01-23 17:58:46+00:00,37.0,0.41,0.0,0.75,0.0,0.0,1.0,3,1.818360283203125,False,REGULAR,USD
BKR260417P00038000,2026-01-20 14:45:08+00:00,38.0,0.3,0.0,0.75,0.0,0.0,165.0,360,1.734376328125,False,REGULAR,USD
BKR260417P00039000,2026-01-14 14:30:17+00:00,39.0,0.5,0.0,0.75,0.0,0.0,2.0,26,1.654298603515625,False,REGULAR,USD
BKR260417P00040000,2026-02-05 16:03:24+00:00,40.0,0.09,0.0,0.75,0.0,0.0,2.0,56,1.57422087890625,False,REGULAR,USD
BKR260417P00041000,2026-01-16 18:02:15+00:00,41.0,0.47,0.0,0.75,0.0,0.0,1.0,12,1.4980493847656249,False,REGULAR,USD
BKR260417P00042000,2026-03-16 15:01:24+00:00,42.0,0.24,0.0,0.7,0.0,0.0,1.0,70,1.400393623046875,False,REGULAR,USD
BKR260417P00043000,2026-03-16 16:08:22+00:00,43.0,0.2,0.0,0.7,0.0,0.0,1.0,92,1.3261752441406247,False,REGULAR,USD
BKR260417P00044000,2026-03-18 13:30:33+00:00,44.0,0.1,0.0,0.7,0.0,0.0,1.0,225,1.25390998046875,False,REGULAR,USD
BKR260417P00045000,2026-03-27 15:46:22+00:00,45.0,0.13,0.0,0.3,0.0,0.0,1.0,239,0.9882813671875,False,REGULAR,USD
BKR260417P00046000,2026-02-02 15:53:53+00:00,46.0,0.55,0.3,0.55,0.0,0.0,3.0,57,1.1660197949218751,False,REGULAR,USD
BKR260417P00047000,2026-03-16 15:01:24+00:00,47.0,0.49,0.0,0.75,0.0,0.0,1.0,36,1.0605515722656251,False,REGULAR,USD
BKR260417P00048000,2026-03-27 19:34:31+00:00,48.0,0.29,0.0,0.75,0.0,0.0,1.0,296,0.991211025390625,False,REGULAR,USD
BKR260417P00049000,2026-03-27 13:30:12+00:00,49.0,0.2,0.0,0.75,0.0,0.0,1.0,116,0.922852333984375,False,REGULAR,USD
BKR260417P00050000,2026-04-06 14:52:48+00:00,50.0,0.08,0.0,0.3,0.0,0.0,8.0,2339,0.6894562304687502,False,REGULAR,USD
BKR260417P00055000,2026-04-07 14:49:16+00:00,55.0,0.25,0.2,0.3,-0.00999999,-3.8461504,2.0,2429,0.48438015625,False,REGULAR,USD
BKR260417P00060000,2026-04-07 15:01:59+00:00,60.0,1.3,1.2,1.45,-0.1500001,-10.344833,6.0,1675,0.415044912109375,False,REGULAR,USD
BKR260417P00065000,2026-04-01 18:40:47+00:00,65.0,4.96,4.1,5.0,0.0,0.0,1.0,340,0.485356708984375,True,REGULAR,USD
BKR260417P00070000,2026-04-06 15:12:20+00:00,70.0,9.4,8.6,10.3,0.0,0.0,3.0,0,0.8730481445312499,True,REGULAR,USD
BKR260417P00075000,2026-03-20 13:44:55+00:00,75.0,14.5,13.5,15.6,0.0,0.0,1.0,0,0.7187528125,True,REGULAR,USD
BKR260417P00080000,2026-03-09 16:26:40+00:00,80.0,20.5,18.6,20.6,0.0,0.0,25.0,12,0.9345709667968749,True,REGULAR,USD
