contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
BKR260417C00025000,2025-09-10 19:21:56+00:00,25.0,22.0,19.7,22.5,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
BKR260417C00035000,2026-02-26 14:52:55+00:00,35.0,29.7,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
BKR260417C00040000,2026-01-22 20:50:08+00:00,40.0,14.92,24.2,27.0,0.0,0.0,1.0,65,3.7753911865234375,True,REGULAR,USD
BKR260417C00041000,2025-12-11 17:59:58+00:00,41.0,8.05,10.6,12.7,0.0,0.0,25.0,0,1.0000000000000003e-05,True,REGULAR,USD
BKR260417C00042000,2025-12-22 16:07:04+00:00,42.0,5.4,13.2,15.5,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD
BKR260417C00043000,2026-03-12 15:40:05+00:00,43.0,13.6,17.6,18.0,0.0,0.0,4.0,219,1.1777384863281248,True,REGULAR,USD
BKR260417C00044000,2026-02-02 14:49:34+00:00,44.0,12.8,10.3,11.8,0.0,0.0,2.0,35,1.0000000000000003e-05,True,REGULAR,USD
BKR260417C00045000,2026-03-20 13:30:12+00:00,45.0,15.98,14.5,16.6,0.0,0.0,1.0,229,1.5771505517578124,True,REGULAR,USD
BKR260417C00046000,2026-01-27 15:11:23+00:00,46.0,11.45,18.3,20.9,0.0,0.0,2.0,96,2.9658228979492183,True,REGULAR,USD
BKR260417C00047000,2026-04-06 19:07:58+00:00,47.0,13.74,12.9,14.7,0.0,0.0,1.0,462,0.9179695703125,True,REGULAR,USD
BKR260417C00048000,2026-01-28 14:59:04+00:00,48.0,10.06,16.6,18.9,0.0,0.0,1.0,130,2.761721845703125,True,REGULAR,USD
BKR260417C00049000,2026-03-23 14:13:40+00:00,49.0,13.44,10.9,12.7,0.0,0.0,1.0,579,0.7949239257812499,True,REGULAR,USD
BKR260417C00050000,2026-04-02 14:37:00+00:00,50.0,10.25,10.5,11.4,0.0,0.0,1.0,409,0.8398453515625,True,REGULAR,USD
BKR260417C00055000,2026-04-07 14:02:08+00:00,55.0,5.82,5.4,6.5,0.03999996,0.69204086,1.0,832,0.507817421875,True,REGULAR,USD
BKR260417C00060000,2026-04-07 15:12:37+00:00,60.0,2.25,2.1,2.4,0.13000011,6.132081,41.0,3382,0.4995167236328125,True,REGULAR,USD
BKR260417C00065000,2026-04-07 14:45:30+00:00,65.0,0.45,0.4,0.5,0.049999982,12.499995,18.0,5044,0.45215391601562505,False,REGULAR,USD
BKR260417C00070000,2026-04-06 19:51:19+00:00,70.0,0.05,0.0,0.2,0.0,0.0,31.0,2462,0.5644574804687501,False,REGULAR,USD
BKR260417C00075000,2026-03-27 19:55:18+00:00,75.0,0.15,0.0,0.65,0.0,0.0,10.0,72,0.8476577734374999,False,REGULAR,USD
BKR260417C00080000,2026-03-30 19:56:22+00:00,80.0,0.34,0.0,0.65,0.0,0.0,7.0,8,1.0322314013671878,False,REGULAR,USD
BKR260417C00090000,2026-03-23 14:20:31+00:00,90.0,0.04,0.0,0.1,0.0,0.0,5.0,6,1.000005,False,REGULAR,USD
