period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,6349480120,6113000000,6423000000,16,6427000000,-0.0121
+1q,6580945400,6182000000,6724000000,16,6910000000,-0.0476
0y,27223050720,26427000000,27746000000,16,27733000000,-0.0184
+1y,28573304480,27889823810,29611000000,16,27223050720,0.0496
