,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0911,651076825,32576628839,0.0372
1,2025-12-31,Blackrock Inc.,0.0759,542476024,27142787778,0.0134000005
2,2025-12-31,"Berkshire Hathaway, Inc",0.072399996,517295934,25882901978,-0.08939999
3,2025-12-31,State Street Corporation,0.0418,298499829,14935438898,-0.0093
4,2025-12-31,"FMR, LLC",0.0301,214781463,10746590468,0.0253
5,2025-12-31,JPMORGAN CHASE & CO,0.0226,161572280,8084269005,-0.5553
6,2025-12-31,"Geode Capital Management, LLC",0.0216,154483485,7729581148,-0.0016
7,2025-12-31,Capital World Investors,0.0198,141301411,7070016077,-0.021300001
8,2025-12-31,Morgan Stanley,0.015800001,112791313,5643513328,0.0994
9,2025-12-31,Price (T.Rowe) Associates Inc,0.0149,106566355,5332047556,-0.109
