Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-27,2026-03-06,"[datetime.date(2026, 4, 15)]",1.04,0.95,1.00797,30178000000,29640000000,29897680120
