,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,12613000000.0,-8805000000.0,44982000000.0,-6327000000.0,
Repurchase Of Capital Stock,-24102000000.0,-18358000000.0,-4576000000.0,-5727000000.0,
Repayment Of Debt,-76031000000.0,-70411000000.0,-44571000000.0,-34055000000.0,
Issuance Of Debt,99867000000.0,56683000000.0,65396000000.0,65910000000.0,
Issuance Of Capital Stock,5493000000.0,0.0,0.0,4426000000.0,
Interest Paid Supplemental Data,79065000000.0,89687000000.0,69604000000.0,18526000000.0,
Income Tax Paid Supplemental Data,3930000000.0,3822000000.0,3405000000.0,2288000000.0,
End Cash Position,231845000000.0,290114000000.0,333073000000.0,230203000000.0,
Beginning Cash Position,290114000000.0,333073000000.0,230203000000.0,348221000000.0,
Effect Of Exchange Rate Changes,4327000000.0,-3830000000.0,-70000000.0,-3123000000.0,
Changes In Cash,-62596000000.0,-39129000000.0,102940000000.0,-114895000000.0,
Financing Cash Flow,69948000000.0,60369000000.0,93345000000.0,-106039000000.0,
Cash Flow From Continuing Financing Activities,69948000000.0,60369000000.0,93345000000.0,-106039000000.0,
Net Other Financing Charges,-613000000.0,-127000000.0,-717000000.0,-312000000.0,
Cash Dividends Paid,-9563000000.0,-9503000000.0,-9087000000.0,-8576000000.0,
Net Preferred Stock Issuance,2824000000.0,-5254000000.0,0.0,3772000000.0,
Preferred Stock Payments,-2669000000.0,-5254000000.0,0.0,-654000000.0,
Preferred Stock Issuance,5493000000.0,0.0,0.0,4426000000.0,
Net Common Stock Issuance,-21433000000.0,-13104000000.0,-4576000000.0,-5073000000.0,
Common Stock Payments,-21433000000.0,-13104000000.0,-4576000000.0,-5073000000.0,
Net Issuance Payments Of Debt,28526000000.0,-1154000000.0,25987000000.0,35034000000.0,
Net Short Term Debt Issuance,4690000000.0,12574000000.0,5162000000.0,3179000000.0,
Net Long Term Debt Issuance,23836000000.0,-13728000000.0,20825000000.0,31855000000.0,
Long Term Debt Payments,-76031000000.0,-70411000000.0,-44571000000.0,-34055000000.0,
Long Term Debt Issuance,99867000000.0,56683000000.0,65396000000.0,65910000000.0,
Investing Cash Flow,-145157000000.0,-90693000000.0,-35387000000.0,-2529000000.0,
Cash Flow From Continuing Investing Activities,-145157000000.0,-90693000000.0,-35387000000.0,-2529000000.0,
Net Other Investing Changes,-4331000000.0,-4145000000.0,-5258000000.0,-4612000000.0,
Net Investment Purchase And Sale,1403000000.0,-48456000000.0,-4238000000.0,84103000000.0,
Sale Of Investment,264886000000.0,342455000000.0,286819000000.0,243161000000.0,
Purchase Of Investment,-263483000000.0,-390911000000.0,-291057000000.0,-159058000000.0,
Operating Cash Flow,12613000000.0,-8805000000.0,44982000000.0,-6327000000.0,
Cash Flow From Continuing Operating Activities,12613000000.0,-8805000000.0,44982000000.0,-6327000000.0,
Change In Working Capital,-33081000000.0,-53315000000.0,2580000000.0,-51944000000.0,
Change In Other Working Capital,-35027000000.0,-45504000000.0,44391000000.0,-95772000000.0,
Change In Other Current Assets,-19584000000.0,-4515000000.0,-24304000000.0,20799000000.0,
Change In Payables And Accrued Expense,17315000000.0,1025000000.0,-18148000000.0,23029000000.0,
Change In Accrued Expense,17315000000.0,1025000000.0,-18148000000.0,23029000000.0,
Other Non Cash Items,3739000000.0,7522000000.0,7708000000.0,7927000000.0,
Stock Based Compensation,4001000000.0,3433000000.0,2942000000.0,2862000000.0,
Asset Impairment Charge,,,,,0.0
Deferred Tax,295000000.0,-1127000000.0,-1012000000.0,739000000.0,
Deferred Income Tax,295000000.0,-1127000000.0,-1012000000.0,739000000.0,
Depreciation Amortization Depletion,2314000000.0,2189000000.0,2057000000.0,1978000000.0,
Depreciation And Amortization,2314000000.0,2189000000.0,2057000000.0,1978000000.0,
Operating Gains Losses,20000000.0,29000000.0,405000000.0,-32000000.0,
Gain Loss On Investment Securities,20000000.0,29000000.0,405000000.0,-32000000.0,
Net Income From Continuing Operations,30509000000.0,26973000000.0,26305000000.0,27528000000.0,
