Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-10,2026-02-25,"[datetime.date(2026, 5, 6)]",2.3,2.22,2.26359,5528000000,5375000000,5462159360
