,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,7672000000.0,7189000000.0,7924000000.0,5604000000.0,
Repurchase Of Capital Stock,-1000000000.0,-1000000000.0,-1000000000.0,-1500000000.0,
Repayment Of Debt,-12002000000.0,-9525000000.0,-6140000000.0,-6156000000.0,
Issuance Of Debt,15750000000.0,10220000000.0,10910000000.0,5346000000.0,
Capital Expenditure,-4415000000.0,-5318000000.0,-5518000000.0,-5207000000.0,
Interest Paid Supplemental Data,1748000000.0,1585000000.0,1401000000.0,1043000000.0,
Income Tax Paid Supplemental Data,3083000000.0,3064000000.0,2532000000.0,2766000000.0,
End Cash Position,9204000000.0,8553000000.0,9761000000.0,5100000000.0,
Beginning Cash Position,8553000000.0,9761000000.0,5100000000.0,5707000000.0,
Effect Of Exchange Rate Changes,422000000.0,-687000000.0,-277000000.0,-465000000.0,
Changes In Cash,229000000.0,-521000000.0,4938000000.0,-142000000.0,
Financing Cash Flow,-4979000000.0,-7556000000.0,-3009000000.0,-8523000000.0,
Cash Flow From Continuing Financing Activities,-4979000000.0,-7556000000.0,-3009000000.0,-8523000000.0,
Net Other Financing Charges,-186000000.0,-188000000.0,-213000000.0,-179000000.0,
Proceeds From Stock Option Exercised,97000000.0,166000000.0,116000000.0,138000000.0,
Cash Dividends Paid,-7638000000.0,-7229000000.0,-6682000000.0,-6172000000.0,
Common Stock Dividend Paid,-7638000000.0,-7229000000.0,-6682000000.0,-6172000000.0,
Net Common Stock Issuance,-1000000000.0,-1000000000.0,-1000000000.0,-1500000000.0,
Common Stock Payments,-1000000000.0,-1000000000.0,-1000000000.0,-1500000000.0,
Net Issuance Payments Of Debt,3748000000.0,695000000.0,4770000000.0,-810000000.0,
Net Short Term Debt Issuance,-359000000.0,539000000.0,2293000000.0,-13000000.0,
Short Term Debt Payments,-7920000000.0,-5639000000.0,-3135000000.0,-1982000000.0,
Short Term Debt Issuance,7561000000.0,6178000000.0,5428000000.0,1969000000.0,
Net Long Term Debt Issuance,4107000000.0,156000000.0,2477000000.0,-797000000.0,
Long Term Debt Payments,-4082000000.0,-3886000000.0,-3005000000.0,-4174000000.0,
Long Term Debt Issuance,8189000000.0,4042000000.0,5482000000.0,3377000000.0,
Investing Cash Flow,-6879000000.0,-5472000000.0,-5495000000.0,-2430000000.0,
Cash Flow From Continuing Investing Activities,-6879000000.0,-5472000000.0,-5495000000.0,-2430000000.0,
Net Other Investing Changes,-100000000.0,14000000.0,48000000.0,11000000.0,
Net Investment Purchase And Sale,460000000.0,-420000000.0,16000000.0,-117000000.0,
Sale Of Investment,650000000.0,5000000.0,571000000.0,174000000.0,
Purchase Of Investment,-190000000.0,-425000000.0,-555000000.0,-291000000.0,
Net Business Purchase And Sale,-3352000000.0,-90000000.0,-239000000.0,2632000000.0,
Sale Of Business,39000000.0,166000000.0,75000000.0,3505000000.0,
Purchase Of Business,-3391000000.0,-256000000.0,-314000000.0,-873000000.0,
Net PPE Purchase And Sale,528000000.0,342000000.0,198000000.0,251000000.0,
Sale Of PPE,528000000.0,342000000.0,198000000.0,251000000.0,
Capital Expenditure Reported,-4415000000.0,-5318000000.0,-5518000000.0,-5207000000.0,
Operating Cash Flow,12087000000.0,12507000000.0,13442000000.0,10811000000.0,
Cash Flow From Continuing Operating Activities,12087000000.0,12507000000.0,13442000000.0,10811000000.0,
Taxes Refund Paid,-772000000.0,-579000000.0,-309000000.0,-309000000.0,
Change In Working Capital,-1645000000.0,-1478000000.0,-337000000.0,-888000000.0,
Change In Payables And Accrued Expense,-1110000000.0,-1066000000.0,730000000.0,1899000000.0,
Change In Payable,-1110000000.0,-1066000000.0,730000000.0,1899000000.0,
Change In Account Payable,-677000000.0,-943000000.0,420000000.0,1842000000.0,
Change In Tax Payable,-433000000.0,-123000000.0,310000000.0,57000000.0,
Change In Income Tax Payable,-433000000.0,-123000000.0,310000000.0,57000000.0,
Change In Prepaid Assets,195000000.0,40000000.0,-13000000.0,118000000.0,
Change In Inventory,-150000000.0,-314000000.0,-261000000.0,-1142000000.0,
Change In Receivables,-580000000.0,-138000000.0,-793000000.0,-1763000000.0,
Other Non Cash Items,-778000000.0,-325000000.0,-74000000.0,-555000000.0,
Stock Based Compensation,288000000.0,362000000.0,380000000.0,343000000.0,
Asset Impairment Charge,1946000000.0,714000000.0,1230000000.0,3651000000.0,
Deferred Tax,71000000.0,-42000000.0,-271000000.0,-787000000.0,
Deferred Income Tax,71000000.0,-42000000.0,-271000000.0,-787000000.0,
Depreciation Amortization Depletion,4178000000.0,3815000000.0,3518000000.0,3280000000.0,
Depreciation And Amortization,4178000000.0,3815000000.0,3518000000.0,3280000000.0,
Depreciation,4178000000.0,3815000000.0,3518000000.0,3280000000.0,
Operating Gains Losses,504000000.0,414000000.0,150000000.0,-2902000000.0,
Pension And Employee Benefit Expense,504000000.0,414000000.0,150000000.0,419000000.0,
Gain Loss On Sale Of Business,,0.0,0.0,-3321000000.0,0.0
Net Income From Continuing Operations,8295000000.0,9626000000.0,9155000000.0,8978000000.0,
