,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,23648250.414003,43530249.961788,167177196.020951,-133281200.0,-31738637.662555
Tax Rate For Calcs,0.21822,0.240951,0.215711,0.2,0.255819
Normalized EBITDA,1619625000.0,1154133000.0,1046405000.0,1798836000.0,1504935000.0
Total Unusual Items,108369000.0,180660000.0,775005000.0,-666406000.0,-124067000.0
Total Unusual Items Excluding Goodwill,108369000.0,180660000.0,775005000.0,-666406000.0,-124067000.0
Net Income From Continuing Operation Net Minority Interest,677099000.0,335862000.0,784147000.0,242139000.0,418395000.0
Reconciled Depreciation,667762000.0,688382000.0,623471000.0,620775000.0,620319000.0
Reconciled Cost Of Revenue,1229381000.0,1224119000.0,1104105000.0,1087422000.0,1110807000.0
EBITDA,1727994000.0,1334793000.0,1821410000.0,1132430000.0,1380868000.0
EBIT,1060232000.0,646411000.0,1197939000.0,511655000.0,760549000.0
Net Interest Income,-105529000.0,-109929000.0,-105668000.0,-117569000.0,-186435000.0
Interest Expense,105529000.0,109929000.0,105668000.0,117569000.0,186435000.0
Normalized Income,592378250.414003,198732249.961788,176319196.020951,775263800.0,510723362.337445
Net Income From Continuing And Discontinued Operation,677099000.0,335862000.0,784147000.0,242139000.0,418395000.0
Total Expenses,1323158000.0,1357508000.0,1417437000.0,1240708000.0,949637000.0
Total Operating Income As Reported,1016121000.0,603210000.0,1134038000.0,496250000.0,781445000.0
Diluted Average Shares,628740000.0,628324000.0,602924000.0,602838000.0,602521000.0
Basic Average Shares,624541000.0,624532000.0,599221000.0,597976000.0,597224000.0
Diluted EPS,1.08,0.53,1.3,0.4,0.69
Basic EPS,1.08,0.54,1.31,0.4,0.7
Diluted NI Availto Com Stockholders,677099000.0,335862000.0,784147000.0,242139000.0,418481000.0
Average Dilution Earnings,,,0.0,,
Net Income Common Stockholders,677099000.0,335862000.0,784147000.0,242139000.0,418395000.0
Net Income,677099000.0,335862000.0,784147000.0,242139000.0,418395000.0
Minority Interests,-69269000.0,-71354000.0,-72509000.0,-73279000.0,-8850000.0
Net Income Including Noncontrolling Interests,746368000.0,407216000.0,856656000.0,315418000.0,427245000.0
Net Income Continuous Operations,746368000.0,407216000.0,856656000.0,315418000.0,427245000.0
Tax Provision,208335000.0,129266000.0,235615000.0,78668000.0,146869000.0
Pretax Income,954703000.0,536482000.0,1092271000.0,394086000.0,574114000.0
Other Income Expense,109484000.0,181132000.0,777621000.0,-666406000.0,-98084000.0
Other Non Operating Income Expenses,1115000.0,472000.0,2616000.0,,
Special Income Charges,-51966000.0,238000.0,-12133000.0,-14572000.0,43707000.0
Gain On Sale Of Ppe,28812000.0,5623000.0,-2990000.0,-231000.0,454179000.0
Other Special Charges,3174000.0,1909000.0,5889000.0,11680000.0,62648000.0
Impairment Of Capital Assets,41761000.0,3476000.0,3254000.0,2661000.0,38405000.0
Gain On Sale Of Security,160335000.0,180422000.0,787138000.0,-651834000.0,-167774000.0
Net Non Operating Interest Income Expense,-105529000.0,-109929000.0,-105668000.0,-117569000.0,-186435000.0
Interest Expense Non Operating,105529000.0,109929000.0,105668000.0,117569000.0,186435000.0
Operating Income,950748000.0,465279000.0,420318000.0,1178061000.0,858633000.0
Operating Expense,93777000.0,133389000.0,313332000.0,153286000.0,-161170000.0
Other Operating Expenses,-14519000.0,34669000.0,177763000.0,14525000.0,-313733000.0
Selling General And Administration,108296000.0,98720000.0,81586000.0,91464000.0,107994000.0
Gross Profit,1044525000.0,598668000.0,733650000.0,1331347000.0,697463000.0
Cost Of Revenue,1229381000.0,1224119000.0,1104105000.0,1087422000.0,1110807000.0
Total Revenue,2273906000.0,1822787000.0,1837755000.0,2418769000.0,1808270000.0
Operating Revenue,2273906000.0,1822787000.0,1837755000.0,2418769000.0,1808270000.0
