,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0313,19580369,1186668254,-0.004
1,2025-12-31,GROWTH FUND OF AMERICA,0.0252,15760557,955168549,0.025799999
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,15735784,953667182,0.0217
3,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Energy Select Sector SPDR ETF,0.0218,13648446,827164063,0.0615
4,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.0153,9542171,578303269,-0.3411
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,8030671,486698812,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,7942036,481327088,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,7345842,445194751,-0.0185
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0113,7080341,429104063,-0.0427
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0109,6790322,411527461,-0.0161
