address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,shortName,longName,displayName,trailingPegRatio
625 Liberty Avenue,Suite 1700,Pittsburgh,PA,15222,United States,412 553 5700,https://www.eqt.com,Oil & Gas E&P,oil-gas-e-p,Oil & Gas E&P,Energy,energy,Energy,"EQT Corporation engages in the exploration, production, gathering, and transmission of hydrocarbons and natural gas. The company sells natural gas, natural gas liquids, and oil to marketers, utilities, and industrial customers located in the Appalachian Basin. It also provides marketing services and contractual pipeline capacity management services, as well as engages in risk management and hedging activities. The company was formerly known as Equitable Resources Inc. and changed its name to EQT Corporation in February 2009. EQT Corporation was founded in 1888 and is headquartered in Pittsburgh, Pennsylvania.",1523,"[{'maxAge': 1, 'name': 'Mr. Toby Z. Rice', 'age': 43, 'title': 'President, CEO & Director', 'yearBorn': 1982, 'fiscalYear': 2025, 'totalPay': 2535001, 'exercisedValue': 0, 'unexercisedValue': 43600000}, {'maxAge': 1, 'name': 'Mr. Jeremy T. Knop', 'age': 36, 'title': 'Chief Financial Officer', 'yearBorn': 1989, 'fiscalYear': 2025, 'totalPay': 1802058, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. J. E.B. Bolen', 'age': 45, 'title': 'Executive Vice President of Operations', 'yearBorn': 1980, 'fiscalYear': 2025, 'totalPay': 1476015, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. William E. Jordan', 'age': 45, 'title': 'Chief Legal, Policy Officer & Corporate Secretary', 'yearBorn': 1980, 'fiscalYear': 2025, 'totalPay': 1523907, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sarah  Fenton', 'age': 45, 'title': 'Executive Vice President of Upstream', 'yearBorn': 1980, 'fiscalYear': 2025, 'totalPay': 1464608, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Todd M. James', 'age': 42, 'title': 'Chief Accounting Officer', 'yearBorn': 1983, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Richard Anthony Duran', 'age': 46, 'title': 'Chief Information Officer (sabbatical leave)', 'yearBorn': 1979, 'fiscalYear': 2025, 'totalPay': 742025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Cameron Jeffrey Horwitz C.F.A.', 'title': 'Managing Director of Investor Relations & Strategy', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lesley  Evancho', 'age': 47, 'title': 'Chief Human Resources Officer', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 599806, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Amy  Rogers', 'title': 'Head of Strategic Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,8,1,5,6,1775001600,1767139200,http://ir.eqt.com/,[],86400,2,60.4,60.7,60.205,61.55,60.4,60.7,60.205,61.55,0.66,1.11,1771286400,0.1926,0.49,0.693,18.309668,13.001487,1609028,1609028,10261810,8705500,8705500,60.4,60.43,100,200,37834125312,37269157800,44.85,68.24,68.24,0.530925,4.624792,60.4412,56.02785,0.638,0.0105629135,USD,False,48681627648,0.24927,618736690,624274000,24754788,22482238,1770940800,1773360000,0.0397,0.00819,0.94658995,2.57,0.045300003,624274000,38.061,1.5923123,1767139200,1798675200,1767139200,0.618,2039246976,3.31,4.66139,1837:1000,1542067200,5.951,7.992,0.27184665,0.32693863,0.165,1771286400,EQUITY,60.605,76.0,48.0,68.26923,70.0,1.61538,buy,26,110795000,0.177,6091042816,7915793920,0.642,0.763,8180719104,28.932,13.377,0.053460002,0.09007,6432431104,1829176704,5125952000,0.546,0.269,0.78629,0.74456,0.5499,USD,EQT,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,322151400000,[],1775578919,NYQ,finmb_269924,America/New_York,EDT,-14400000,us_market,False,0.33940068,60.605,0.20499802,60.205 - 61.55,NYSE,10261810,15.755001,0.3512821,44.85 - 68.24,-7.6349983,-0.111884505,27.184666,1772409600,1776801600,1776801600,1776801600,1776866400,1776866400,False,3.31,4.66139,4.70272,12.887222,0.16379929,0.0027100602,4.5771484,0.08169416,15,0,1.6 - Buy,False,REGULAR,EQT Corporation,EQT Corporation,EQT,6.6835
