address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,corporateActions,displayName,trailingPegRatio
535 Madison Avenue,28th Floor,New York,NY,10022-2203,United States,646 949 4631,https://www.viciproperties.com,REIT - Diversified,reit-diversified,REIT - Diversified,Real Estate,real-estate,Real Estate,"VICI Properties Inc. is an S&P 500 experiential real estate investment trust that owns one of the largest portfolios of market-leading gaming, hospitality, wellness, entertainment and leisure destinations, including Caesars Palace Las Vegas, MGM Grand and the Venetian Resort Las Vegas, three of the most iconic entertainment facilities on the Las Vegas Strip. VICI Properties owns 93 experiential assets across a geographically diverse portfolio consisting of 54 gaming properties and 39 other experiential properties across the United States and Canada. The portfolio is comprised of approximately 127 million square feet and features approximately 60,300 hotel rooms and over 500 restaurants, bars, nightclubs and sportsbooks. Its properties are occupied by industry-leading gaming, leisure and hospitality operators under long-term, triple-net lease agreements. VICI Properties has a growing array of real estate and financing partnerships with leading developers and operators in other experiential sectors, including Cabot, Cain, Canyon Ranch, Chelsea Piers, Great Wolf Resorts, Homefield, Kalahari Resorts and Lucky Strike Entertainment. VICI Properties also owns four championship golf courses and approximately 33 acres of undeveloped and underdeveloped land adjacent to the Las Vegas Strip. VICI Properties' goal is to create the highest quality and most productive experiential real estate portfolio through a strategy of partnering with the highest quality experiential place makers and operators. VICI Properties Inc. was incorporated in 2016 in Maryland, USA.",28,"[{'maxAge': 1, 'name': 'Mr. Edward Baltazar Pitoniak', 'age': 69, 'title': 'CEO & Director', 'yearBorn': 1956, 'fiscalYear': 2025, 'totalPay': 5528278, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John W. R. Payne', 'age': 57, 'title': 'President & COO', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 4338702, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David Andrew Kieske', 'age': 54, 'title': 'Executive VP, CFO & Treasurer', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 2551422, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Samantha Sacks Gallagher J.D.', 'age': 48, 'title': 'Executive VP, General Counsel & Secretary', 'yearBorn': 1977, 'fiscalYear': 2025, 'totalPay': 2433510, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeremy  Waxman', 'age': 37, 'title': 'VP & Chief Accounting Officer', 'yearBorn': 1988, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jacques  Cornet', 'title': 'Investor Relations of  ICR Inc.', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Benjamin  Somogyi J.D.', 'title': 'Assistant General Counsel & Director of Compliance', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Amanda  Schumer', 'title': 'Director of People', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gabriel F. Wasserman', 'age': 41, 'title': 'MD of Business Development and VICI Experiential Credit Solutions (V.E.C.S.)', 'yearBorn': 1984, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Moira  McCloskey', 'title': 'Senior Vice President of Capital Markets', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,2,2,8,4,1775001600,1767139200,[],86400,2,27.66,27.6,27.6,27.945,27.66,27.6,27.6,27.945,1.78,6.44,1773878400,0.67620003,5.08,0.728,10.685824,9.454237,1725631,1725631,9691835,7937620,7937620,27.86,27.87,1700,1600,29814102016,29568235712,26.55,34.01,35.69,9.85,7.4421463,28.6956,30.4981,1.765,0.06381056,USD,False,47112482816,0.69281,1064302039,1068988999,26195033,24314043,1770940800,1773360000,0.024500001,0.0028900001,0.99605006,2.78,0.028499998,1068988999,26.008,1.0723623,1767139200,1798675200,1767139200,-0.016,2775493120,2.61,2.95,11.76,12.903,-0.059503555,0.32693863,0.45,1773878400,EQUITY,27.89,40.0,30.0,34.78261,35.0,1.79167,buy,23,563478976,0.527,3651208960,17689739264,17.231,17.233,4006116096,62.679,3.772,0.049510002,0.10217,3971656960,1466810752,2509990912,-0.034,0.038,0.9914,0.91141,0.8031,USD,VICI,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,9.70087,-0.8056011,-0.02807403,-2.608101,-0.08551683,15,0,1.8 - Buy,False,0.831524,27.89,1775579675,NYQ,finmb_430871960,America/New_York,EDT,-14400000,us_market,False,0.22999954,27.6 - 27.945,NYSE,9691835,1.3400002,0.050470818,26.55 - 34.01,-6.119999,-0.17994705,-5.9503555,1775692800,1777492800,1777492800,1777492800,1777557600,1777557600,False,2.61,2.95,2.875,REGULAR,True,1514903400000,VICI Properties Inc.,VICI Properties Inc.,[],VICI Properties,
