,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0348,37170791,1036693338,0.0399
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0286,30586314,853052278,0.0015
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.023,24620063,686653542,0.026600001
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0198,21215399,591697465,-0.0149
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,13753757,383592274,-0.0094
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,13602115,379362979,0.0017
6,2026-01-31,Capital Income Builder,0.0121,12985554,362167093,0.1094
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,12515720,349063423,-0.0186
8,2025-12-31,PIMCO Funds-PIMCO Income Fund,0.0109,11625222,324227434,0.0
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,9835824,274321125,0.0272
