,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-50610.0,-44.970772,-46794.070132,-9450.0,-11085.950416,
Tax Rate For Calcs,0.21,0.004997,0.006295,0.21,0.003905,
Normalized EBITDA,821170000.0,988784000.0,1105904000.0,760101000.0,838604000.0,
Total Unusual Items,-241000.0,-9000.0,-7434000.0,-45000.0,-2839000.0,
Total Unusual Items Excluding Goodwill,-241000.0,-9000.0,-7434000.0,-45000.0,-2839000.0,
Net Income From Continuing Operation Net Minority Interest,604767000.0,762040000.0,865079000.0,543607000.0,614594000.0,
Reconciled Depreciation,963000.0,937000.0,741000.0,996000.0,992000.0,
Reconciled Cost Of Revenue,6994000.0,6765000.0,6619000.0,6352000.0,6747000.0,
EBITDA,820929000.0,988775000.0,1098470000.0,760056000.0,835765000.0,
EBIT,819966000.0,987838000.0,1097729000.0,759060000.0,834773000.0,
Net Interest Income,-205741000.0,-206452000.0,-211504000.0,-205554000.0,-204042000.0,
Interest Expense,210233000.0,210333000.0,213797000.0,209251000.0,208121000.0,
Interest Income,4492000.0,3881000.0,2293000.0,3697000.0,4079000.0,
Normalized Income,604957390.0,762048955.029228,872466205.929868,543642550.0,617421914.049584,
Net Income From Continuing And Discontinued Operation,604767000.0,762040000.0,865079000.0,543607000.0,614594000.0,
Total Expenses,199241000.0,23440000.0,-100544000.0,228678000.0,142330000.0,
Diluted Average Shares,1068506481.0,1068369218.0,1057270580.0,1056432790.0,1055807977.0,
Basic Average Shares,1068343727.0,1067253644.0,1056222836.0,1056012414.0,1054993118.0,
Diluted EPS,0.57,0.71,0.82,0.51,0.58,
Basic EPS,0.57,0.71,0.82,0.51,0.58,
Diluted NI Availto Com Stockholders,604767000.0,762040000.0,865079000.0,543607000.0,614594000.0,
Net Income Common Stockholders,604767000.0,762040000.0,865079000.0,543607000.0,614594000.0,
Net Income,604767000.0,762040000.0,865079000.0,543607000.0,614594000.0,
Minority Interests,-9524000.0,-11580000.0,-13289000.0,-8658000.0,-9611000.0,
Net Income Including Noncontrolling Interests,614291000.0,773620000.0,878368000.0,552265000.0,624205000.0,
Net Income Continuous Operations,614291000.0,773620000.0,878368000.0,552265000.0,624205000.0,
Tax Provision,-4558000.0,3885000.0,5564000.0,-2456000.0,2447000.0,
Pretax Income,609733000.0,777505000.0,883932000.0,549809000.0,626652000.0,
Other Income Expense,1625000.0,-91000.0,-6442000.0,-163000.0,-3028000.0,
Other Non Operating Income Expenses,1866000.0,-82000.0,992000.0,-118000.0,-189000.0,
Special Income Charges,-241000.0,-9000.0,-7434000.0,-45000.0,-2839000.0,
Restructuring And Mergern Acquisition,241000.0,9000.0,7434000.0,45000.0,2839000.0,
Earnings From Equity Interest,,,,,0.0,0.0
Net Non Operating Interest Income Expense,-205741000.0,-206452000.0,-211504000.0,-205554000.0,-204042000.0,
Interest Expense Non Operating,210233000.0,210333000.0,213797000.0,209251000.0,208121000.0,
Interest Income Non Operating,4492000.0,3881000.0,2293000.0,3697000.0,4079000.0,
Operating Income,813849000.0,984048000.0,1101878000.0,755526000.0,833722000.0,
Operating Expense,192247000.0,16675000.0,-107163000.0,222326000.0,135583000.0,
Other Operating Expenses,18883000.0,19547000.0,19536000.0,19513000.0,19472000.0,
Provision For Doubtful Accounts,153084000.0,-20153000.0,-142001000.0,186957000.0,94428000.0,
Depreciation Amortization Depletion Income Statement,963000.0,937000.0,741000.0,996000.0,992000.0,
Depreciation And Amortization In Income Statement,963000.0,937000.0,741000.0,996000.0,992000.0,
Depreciation Income Statement,963000.0,937000.0,741000.0,996000.0,992000.0,
Selling General And Administration,19317000.0,16344000.0,14561000.0,14860000.0,20691000.0,
General And Administrative Expense,19317000.0,16344000.0,14561000.0,14860000.0,20691000.0,
Other Gand A,19317000.0,16344000.0,14561000.0,14860000.0,20691000.0,
Gross Profit,1006096000.0,1000723000.0,994715000.0,977852000.0,969305000.0,
Cost Of Revenue,6994000.0,6765000.0,6619000.0,6352000.0,6747000.0,
Total Revenue,1013090000.0,1007488000.0,1001334000.0,984204000.0,976052000.0,
Operating Revenue,994207000.0,987941000.0,981798000.0,964691000.0,956580000.0,
