period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.92324,0.88,1.02,0.92,9,0.0034999999
+1q,1.02163,1.00997,1.04,1.05,5,-0.027
0y,4.31457,4.14914,4.43,4.05,15,0.0653
+1y,4.79417,4.54095,5.0,4.31457,15,0.1112
