period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3518741850,3447055390,3614000000,7,3350000000,0.0504
+1q,3733339240,3679000000,3779000000,6,3595000000,0.0385
0y,15137539410,14881487530,15396000000,13,14431000000,0.049000002
+1y,15861203500,15363251310,16162000000,13,15137539410,0.0478
