address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
One Carrier Place,Farmington,CT,06032,United States,860 674 3000,https://www.otis.com,Specialty Industrial Machinery,specialty-industrial-machinery,Specialty Industrial Machinery,Industrials,industrials,Industrials,"Otis Worldwide Corporation engages in manufacturing, installation, and servicing of elevators and escalators in the United States, China, and internationally. The company operates in two segments, New Equipment and Service. The New Equipment segment designs, manufactures, sells, and installs a range of passenger and freight elevators, as well as escalators and moving walkways for residential and commercial buildings, and infrastructure projects. This segment serves real-estate and building developers, and general contractors. It sells its products directly to customers, as well as through agents and distributors. The Service segment performs maintenance and repair services, as well as modernization services to upgrade elevators and escalators. Otis Worldwide Corporation was founded in 1853 and is headquartered in Farmington, Connecticut.",72000,"[{'maxAge': 1, 'name': 'Ms. Judith F. Marks', 'age': 61, 'title': 'Chair, President & CEO', 'yearBorn': 1964, 'fiscalYear': 2024, 'totalPay': 4308110, 'exercisedValue': 0, 'unexercisedValue': 15355670}, {'maxAge': 1, 'name': 'Ms. Cristina  Mendez', 'age': 44, 'title': 'Executive VP & CFO', 'yearBorn': 1981, 'fiscalYear': 2024, 'totalPay': 1718691, 'exercisedValue': 0, 'unexercisedValue': 33473}, {'maxAge': 1, 'name': 'Mr. Enrique  Minarro Viseras', 'age': 47, 'title': 'Chief Operating Officer', 'yearBorn': 1978, 'fiscalYear': 2024, 'totalPay': 1730977, 'exercisedValue': 0, 'unexercisedValue': 133636}, {'maxAge': 1, 'name': 'Ms. Nora E. LaFreniere J.D.', 'age': 54, 'title': 'Executive VP & General Counsel', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 1484515, 'exercisedValue': 536765, 'unexercisedValue': 3835593}, {'maxAge': 1, 'name': 'Mr. Peiming  Zheng', 'age': 57, 'title': 'Executive VP and Chief Product, Delivery & Customer Officer', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 2381032, 'exercisedValue': 1274964, 'unexercisedValue': 2800435}, {'maxAge': 1, 'name': 'Mr. Michael Patrick Ryan', 'age': 55, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Rina  Leonard', 'title': 'Senior VP & Global Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert  Quartaro', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Randi  Tanguay', 'title': 'Senior VP & Chief Communications Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Debraj  Chowdhury', 'title': 'Head of Sales & Marketing', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,3,10,3,8,1775001600,1735603200,[],86400,2,78.11,77.97,77.46,78.445,78.11,77.97,77.46,78.445,1.68,2.16,1770940800,0.4714,1.46,1.045,22.261429,16.217358,670939,670939,3934393,3233370,3233370,77.69,77.74,600,300,30364710912,30265799385,75.27,101.42,106.828,38.0,2.1041307,86.327,89.3981,1.65,0.021124056,USD,False,37801799680,0.0959,388021076,388720773,10084254,12082169,1770940800,1773360000,0.025899999,0.00127,0.9347,2.64,0.0294,389715852,-13.833,1767139200,1798675200,1767139200,0.11,1384000000,3.5,4.80442,2.619,14.818,-0.14051497,0.32693863,0.42,1770940800,EQUITY,77.915,120.0,80.0,100.07143,99.0,2.46667,buy,14,1096000000,2.82,2551000064,8511000064,0.726,0.849,14430999552,36.739,0.13519,4414000128,1594499968,1596000000,0.135,0.033,0.30587,0.17677,0.15648,USD,OTIS,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Otis Worldwide Corporation,REGULAR,Otis Worldwide Corporation,True,1584624600000,-0.1949997,77.46 - 78.445,NYSE,3934393,2.6450043,0.03514022,75.27 - 101.42,-23.504997,-0.231759,-14.0514965,1773360000,1776861000,1776861000,1776861000,1776861000,1776861000,False,3.5,4.80442,4.31457,18.058578,-8.412003,-0.09744347,-11.483101,-0.12844905,-5.6325455,15,0,[],1775579363,NYQ,finmb_159264,America/New_York,EDT,-14400000,us_market,False,-0.24964754,77.915,2.5 - Buy,False,Otis Worldwide,1.9297
