period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4007826690,3958000000,4068303000,13,3839000000,0.044
+1q,4175029390,4127991960,4223900000,13,4053000000,0.0301
0y,16558649689,16406989979,16716127000,15,16044000000,0.0321
+1y,17140697030,16855736440,17340000000,14,16558649689,0.0352
